seg_id,s_mean,n_raters,pos_rate
21203,-0.8586221030284151,14,0.0
21204,-0.7707472476840472,3,0.0
21205,-0.7707472476840472,3,0.0
21206,-0.7707472476840472,3,0.0
21207,-0.7707472476840472,3,0.0
21208,-0.7707472476840472,3,0.0
21209,-0.7707472476840472,3,0.0
21210,-0.7707472476840472,3,0.0
21211,-0.7707472476840472,3,0.0
21212,-0.7707472476840472,3,0.0
21213,-0.7707472476840472,3,0.0
21214,-0.7707472476840472,3,0.0
21215,-0.7707472476840472,3,0.0
21216,-0.7707472476840472,3,0.0
21217,-0.7707472476840472,3,0.0
21218,-0.7707472476840472,3,0.0
21219,-0.7707472476840472,3,0.0
21220,-0.7707472476840472,3,0.0
21221,-0.7707472476840472,3,0.0
21222,-0.7707472476840472,3,0.0
21223,-0.7707472476840472,3,0.0
21224,-0.7707472476840472,3,0.0
21225,-0.7707472476840472,3,0.0
21226,-0.8612919410005258,19,0.0
21227,-0.7707472476840472,3,0.0
21228,-0.7707472476840472,3,0.0
21229,-0.7707472476840472,3,0.0
21230,-0.7707472476840472,3,0.0
21231,-0.7707472476840472,3,0.0
