cand_id,tier,true_t_spike,true_ell_spike,hat_t_spike,hat_ell_spike,sd_t_spike,sd_ell_spike,n_trials_spike,decision_spike,true_t_seizure,true_ell_seizure,hat_t_seizure,hat_ell_seizure,sd_t_seizure,sd_ell_seizure,n_trials_seizure,decision_seizure,true_t_lpd,true_ell_lpd,hat_t_lpd,hat_ell_lpd,sd_t_lpd,sd_ell_lpd,n_trials_lpd,decision_lpd,true_t_gpd,true_ell_gpd,hat_t_gpd,hat_ell_gpd,sd_t_gpd,sd_ell_gpd,n_trials_gpd,decision_gpd,true_t_lrda,true_ell_lrda,hat_t_lrda,hat_ell_lrda,sd_t_lrda,sd_ell_lrda,n_trials_lrda,decision_lrda,true_t_grda,true_ell_grda,hat_t_grda,hat_ell_grda,sd_t_grda,sd_ell_grda,n_trials_grda,decision_grda,n_trials_total
61,experienced,0.06817156227445348,1.4081280427924718,0.008700299332994302,1.5383244238556115,0.1409819799533361,0.45782687654782017,10,pass,0.6240139577949172,1.0769112102132359,0.34844534649019887,0.7831591219931308,0.06485874959586946,0.13082603140539079,120,refer,0.5743507229605634,1.4611255996906019,0.2574223348271258,1.1606363906722148,0.163502251559117,0.42541453792401857,11,pass,0.3767118563512671,1.1749362942258366,0.20418073769109443,1.2544720715535336,0.18683070088493384,0.43959730426838356,10,pass,-0.2094674890658152,1.1012082882525236,-0.1010647826514705,1.430106302724567,0.1577330370898716,0.46081979341720064,10,pass,-0.08606959039555263,1.2463344344365455,0.0047064691943413854,1.1843572362988426,0.14365806090418048,0.3395244256176051,18,pass,179
62,experienced,0.10086852705144024,0.24143434639288763,0.04910183172355683,0.7364293849855186,0.06933350142680884,0.12904681849018845,120,refer,-0.667297093854888,1.0279173541331332,-0.44075070045999143,0.6146301493715528,0.09832975157310256,0.1955883247457164,49,fail,0.4587265149199741,0.8951640348904152,0.19675086242136522,0.7442396183870579,0.13410634565266935,0.22219059658339985,38,pass,-0.28992439024627265,1.393616212313082,-0.19120678822076517,1.0534757395382586,0.16332501838615446,0.39112105816767934,12,pass,-0.04304430707415323,1.2239337299215372,-0.04242781301363246,0.7885628123566346,0.18234301572815,0.3566856367249795,14,pass,0.31749082324776484,0.6542249402871823,0.14765031689724853,0.7568193017596936,0.06450023381047876,0.12758021910396825,120,refer,353
63,experienced,0.26365351869302983,1.4579855343692347,0.02875064612310103,1.4874783330052066,0.14997348646636852,0.44810343180493023,10,pass,-0.07905946435024022,1.069838688085207,-0.002745327456654585,0.9499186097477723,0.05557748696422848,0.1294802860002811,120,refer,0.17818346509104083,0.7801946153139012,0.22877407569317676,1.0652556663455752,0.18951868937831595,0.3996332292774864,12,pass,-0.053901952492300016,1.2234033858100224,0.040952829493508945,0.8992982135399684,0.21406102808593044,0.3658287399191291,14,pass,-0.033338327158947696,1.3540673141186719,0.043157255576451434,0.8924048161082726,0.2179495759084716,0.43349411856838044,10,pass,-0.13141764590158284,1.2374551042596311,0.0009675506417016522,1.1711084305047688,0.12358311930613446,0.3254256701621547,19,pass,185
64,experienced,-0.3601578458222805,1.102133598899003,-0.17741329812869355,1.139946889841222,0.10673163520617529,0.2775319945546012,25,pass,-0.08499327279792172,1.7178419694494824,-0.047927197211795496,1.3013341898099595,0.06683491938890096,0.19501536082185894,56,pass,0.2961953464707058,1.0395357680114365,-0.016177621491745734,0.9790440691941116,0.12771174585952652,0.34087139467612904,16,pass,-0.27871156661249874,1.5474067902720163,-0.19405509986914768,1.2246892072067732,0.14991426899127694,0.44116507655615,10,pass,0.09131812090583687,1.164127589045801,0.015172111969819367,1.5198300642411442,0.127357617490186,0.4523057534743745,10,pass,0.012550409976567896,1.2387607393985995,-0.002714169482371747,1.5109879649070614,0.12949416330871188,0.4654041916726963,10,pass,127
65,experienced,0.26751115284981697,1.39886056254269,0.17208293165586092,1.2322581418878196,0.12209042612899645,0.33688121270036486,18,pass,0.11762079002341798,0.9447998122054105,0.11439091420817135,1.0046439018985207,0.05441546138874185,0.1303424090356197,120,refer,0.25477347326079186,1.460360441744964,0.1571728791282677,1.1479458669916065,0.15786276259711154,0.44249335007857254,10,pass,-0.6911004227960829,1.4523408489882987,-0.44105468278477966,0.854075409220974,0.17345251130971104,0.32810707706852343,17,pass,-0.2013659277883054,1.2927733534876302,-0.06717446117949122,1.4630663653978186,0.1493138665077072,0.4682659852088332,10,pass,0.04430207780575262,0.7420187216614466,0.0037531786043519273,1.2842137825976496,0.15403018525704348,0.39690116144369825,14,pass,189
66,experienced,-0.1493173535779266,0.673035642522553,-0.045205482080569556,0.8358412603331196,0.0664295915560185,0.1282820740729081,120,refer,-0.6130202537120393,1.060662878252309,-0.29292513549098514,0.8369656729027045,0.062373015096707764,0.12729515539932007,120,refer,0.2912600461706863,0.8529081572605581,0.21283549584764258,1.1272951510865523,0.189806031982211,0.4325855505436937,10,pass,-0.03016922062605553,0.840511223378164,-0.006395480107600399,0.9404253996950278,0.139433297749275,0.3710415206508791,14,pass,-0.21702940064453494,0.9064964246835272,-0.16957245215857317,0.7042550900954946,0.1829896472220194,0.36136916482824283,14,pass,-0.21123441924314124,0.7570655358714522,-0.008728494958370726,1.474323697469261,0.14707536939060986,0.46498843868721873,10,pass,288
67,experienced,0.25275884445804403,1.2961399640462934,0.14215686016014117,1.340118163651636,0.14747093291393293,0.4067494732611388,12,pass,-0.014070126257652511,1.2110536762379887,-0.01058034887711801,1.0586011735388337,0.04670381783798771,0.126228261221565,120,refer,-0.23800821886079562,1.2647874085886772,-0.18297588797999723,0.9009387367437647,0.16627402177734835,0.3240736205030837,18,pass,-0.3469493400867215,1.2770529185546475,-0.023696545233801367,1.4959428798392576,0.1358304371588444,0.4519394962712706,10,pass,-0.028662566394745473,0.9304389652910326,-0.035241091155311,0.7658473975651989,0.19358077911313243,0.3835949668995473,12,pass,-0.24325807933797794,1.8443497716329866,-0.12159724418272205,1.3523809140411849,0.15122302443942204,0.4392900285892565,11,pass,183
68,experienced,0.42855334543739415,1.346491519440718,0.1904920262088458,1.0564562117284135,0.10530332704046007,0.22640998490400382,41,pass,-0.05026560439380233,1.0299983956627226,-0.04282176713197771,1.3910609788286772,0.0825504590886502,0.25309947132151905,34,pass,0.017137358040714513,0.9876346449574303,0.007749447452209684,0.9846245407389246,0.16154722922876547,0.3651472964772924,14,pass,-0.25965115302253383,1.4878208954729712,-0.1611458307746814,1.1750524687040238,0.13946203688104628,0.45636576404818485,10,pass,-0.13562686156624237,1.1267966903857884,-0.13059863465505375,1.081930508763034,0.16794556837976743,0.44849388974607146,10,pass,0.051993756148181115,0.7446285507738581,0.09994104134710179,1.2725451191096473,0.1259658069643625,0.36559901884488305,15,pass,124
69,experienced,-0.21655288836844808,0.9454129301191022,-0.11275335665742188,1.013539799199129,0.09737754600648588,0.2052100420236001,47,pass,0.037739744449756744,1.2971011032100963,0.04308856955366123,1.2118239234590307,0.053450898401862484,0.14526950928379057,95,pass,-0.1751050611505849,1.3417763501604223,-0.035033826014188134,1.0944198691500784,0.20374632007000024,0.4084314705648031,13,pass,0.19131446308374564,1.8642374071244074,0.26155825885205747,1.0412848010918754,0.1732466040825757,0.45299487906028196,10,pass,0.21001536559435224,0.9558673545243433,0.042047778268257154,0.8266884841830314,0.2079688117037956,0.40264764349005483,11,pass,-0.14296162071578036,1.8970759616904562,-0.1325488853693944,1.2739892769176182,0.13627359337921371,0.37961886717639065,14,pass,190
70,experienced,0.17720156252167002,1.2360263118977315,0.13938494695952114,1.1681867533432972,0.11555101189365984,0.30619120811905354,21,pass,-0.19545514256167348,0.895580340749429,-0.10686190607101437,0.8656443516908446,0.06298627965265127,0.129166810607061,120,refer,0.39512395771352743,1.0832358745204562,0.28460205142951134,1.0994922252251413,0.20287966361073856,0.43507271860608726,10,pass,-0.29053626247174047,1.4177586875405022,-0.15816321901728578,1.2393107383066355,0.19680584592854306,0.4389713815921141,10,pass,-0.1847598101510504,1.2291458155879693,-0.09392371250419373,0.9410331724581412,0.22915609450741103,0.4231653381763332,10,pass,0.1763795666090122,1.5762774915698987,0.09864497045613296,1.2651364606560156,0.13641586794784105,0.36905934801136586,15,pass,186
71,experienced,0.5737125841795923,1.170126763958452,0.2249402407133006,1.0429526996112524,0.09496282213640887,0.22609387513998958,37,pass,0.2585601630560197,1.5175751136909539,0.03505527020245089,1.5272264951697918,0.08867269421326127,0.3307521861645323,20,pass,0.1896781570097996,1.3887531932668626,0.07916438496951615,1.4004265794571575,0.15667791036033077,0.4582612583668611,10,pass,0.3924766476217123,1.3779789071623438,0.3212290004027273,1.0317925825500416,0.2039071851300655,0.43667945470471864,10,pass,-0.10582893820265078,1.2017191923952533,0.10944236022077973,0.9340814163131123,0.2323382460375378,0.4273632075711715,10,pass,0.04263370178913445,1.3773911080152474,-0.1005051054207537,1.177149047452149,0.11580606527979206,0.3175664689108935,20,pass,107
72,experienced,-0.13967781264206008,1.0018283566796196,-0.05406990190133416,1.1959340159175593,0.12699381131050694,0.31895161743825073,20,pass,0.21455753040738607,1.287931539547904,0.13315970507397387,0.9685400606287499,0.05392347966596892,0.1278475171251063,120,refer,-0.1038652048098476,1.0084478892328022,0.09543152581161965,1.0917471857812822,0.18794559776667236,0.43961135856692785,10,pass,-0.018156774827106308,0.9836301715151072,0.005799814291084542,0.8945286706196868,0.14205874070135413,0.365728470591319,14,pass,-0.014437209582035872,0.839026749741322,-0.008724359855047083,0.851277962275966,0.16386376145492593,0.4364227426408354,10,pass,0.3627494935237208,1.1310611917644193,0.10241252662775831,1.2729489341389562,0.1292269154546221,0.3647419472482397,15,pass,189
73,experienced,-0.003501742790714542,1.0901093507905149,0.0832132176175883,0.9803764088173194,0.08868335919419428,0.19126034575641024,53,pass,0.14855702523041905,1.0895771073427185,0.04817147316387898,1.0539781432399524,0.049295005613651376,0.12695526089913972,120,refer,-0.03139959334182009,0.9732616980172656,-0.0046238575858237995,0.8657278911223959,0.17935942191281268,0.29966863810074684,24,pass,-0.46747592739927984,0.8110407616437474,-0.4039230404863071,0.8642420937307678,0.16841170562773894,0.3216351956388206,18,pass,-0.040706206906391706,0.6308095788957783,0.05261421787885628,0.8539618115038183,0.2359087496793251,0.4275088370927296,10,pass,-0.9613395183981382,0.8270768363329712,-0.47950282083410317,0.6776050356299248,0.0673729116122095,0.14753821123673194,120,refer,345
74,experienced,0.0002528828021772878,1.4105653171259318,0.07733623637404802,1.3007408752249718,0.13674237029615977,0.3691600876811151,15,pass,-0.9496497623930459,1.3260770416356422,-0.5251810333319442,0.6270922900369732,0.10143617184038767,0.18881433732765712,56,fail,-0.2458098285068617,1.5708586338238113,-0.025843754456298374,1.5017349178972017,0.14213716217107103,0.45922185285313016,10,pass,0.27473466601706,0.8268284046481345,0.2991848347870675,0.8687074592099026,0.18081928704741437,0.3245305335168615,19,pass,-0.48844213936939523,0.9420953016597858,-0.07272162271863983,0.8241502119929114,0.19033163747314252,0.38770497411803634,12,pass,0.75891796061797,1.3322298787675557,0.3913870585918651,0.7800424382857784,0.06424901842004924,0.12533621828350375,120,refer,232
75,experienced,0.06256138138417466,1.235545548679659,-0.08908248975949934,1.2692236831404977,0.1283267870135778,0.3599918170706114,15,pass,0.08752431824142476,1.5335020613215031,0.030765928441975184,1.1989730702886991,0.04744207487588331,0.13708124723490228,103,pass,0.4946735246688144,1.1311321476445202,0.17870730803171112,1.255175015245248,0.19086751392499082,0.44435062621273363,10,pass,0.12188948147657593,1.0917236937440344,-0.010509962167481948,0.9263277462022543,0.16822418078367268,0.373417414742098,13,pass,0.09644201215436439,1.083676809936235,0.2156948663571287,1.1002701175784797,0.17580584849701766,0.4299373496976332,10,pass,-0.2434752450727249,1.0265634477100487,-0.10212456694915528,1.0616289952815485,0.12248477079057579,0.26147632947048166,30,pass,181
76,experienced,0.31307865665373186,1.6062599152423214,0.1291514866125737,1.3260605912390806,0.12903083498150505,0.37563443211054903,14,pass,0.015204789837447039,1.5164323549838583,-0.0005363343648679241,1.3834473365688122,0.07976912930186265,0.2478184484980203,34,pass,0.27641659408636726,1.4316192611384388,0.03823001590180962,1.0509633629166606,0.17746998090864177,0.3821068528259571,13,pass,0.003922920174696468,1.1442373713519314,-0.020308534302133245,1.5666498923701038,0.12914967774278968,0.45866420397706564,10,pass,-0.14907520671206337,1.6410984187173823,-0.08419388023841408,1.4776727387273652,0.143541388671395,0.46603387678963354,10,pass,0.1978671264550264,1.6636131794756301,-0.003073213382461542,1.5563415972490549,0.13303236411091832,0.46688492819942545,10,pass,91
77,experienced,-0.47222638817628304,1.0962001176650693,-0.16062020427854512,1.2275440901666612,0.1342763163482102,0.3445029508480289,17,pass,-0.10241722019829076,0.998402477559426,-0.049051054170180165,1.1483123449907222,0.04928623285906851,0.12973015403315127,120,refer,0.2940377010007446,1.1669203244000368,0.12483829097666718,1.128189060590568,0.2138268144046914,0.447771989528269,10,pass,-0.052516263313093885,1.0507451746952237,0.12574604926521402,1.1787139146353074,0.145449054679568,0.45331081806232504,10,pass,0.5229828246785788,1.4882185004870532,0.22057774479202205,1.153560988042358,0.17780438777810537,0.4339231824194133,10,pass,0.1441113218681833,1.6024557551605692,0.11585295842618262,1.2650314511278726,0.13493282411432433,0.38198876771920875,14,pass,181
78,experienced,0.13539032746952953,1.1769009069892775,0.09973399386283066,1.1791010143396334,0.12098592570623844,0.3027308273712709,22,pass,0.17147093810769484,1.2184300925720002,0.08202607512226584,1.0790126318344386,0.04960664570696498,0.12779804284566076,120,refer,-0.05329144258819051,1.0385977713659993,-0.02666232102201246,1.5551369260382666,0.12869032282464593,0.46278144312337777,10,pass,0.5057898220396412,1.3875398311637592,0.2603116234820392,1.0739571399875454,0.1705597178438349,0.44206975292171036,10,pass,-0.10235098574694933,1.4077835966046788,-0.0204524075773817,1.5115228610570866,0.13437454516518738,0.4581483819972566,10,pass,0.493451903909054,1.4688327799740213,0.27900316309323125,1.0262779487684317,0.10556468377638396,0.2434458341291825,33,pass,205
79,experienced,0.07150335764253256,0.3495775589483966,0.11481173188658098,0.843674510708048,0.07479837913088425,0.13216827731320535,120,refer,-0.22972533308330653,0.643386414181581,-0.03302587449474831,0.6046119058739367,0.08957042534186305,0.19237839132591045,54,fail,0.08770846052882776,0.48515330573071747,0.10931577056505679,0.732513059153289,0.14042091758920933,0.22099477076711305,40,pass,0.03276000723834862,1.0390705346712261,0.10975602869967899,0.8321057668146703,0.1712902125459719,0.3286000477726178,17,pass,-0.03572581353517081,0.5469193936953927,-0.24485840582078663,0.8112643106573433,0.20070646160387942,0.4124344897727219,11,pass,-0.15866732114694965,0.767644624260903,-0.08514673518206212,1.0142847009230422,0.10383968955639893,0.23255441115045902,38,pass,280
80,experienced,0.47490517922871067,0.5491266251800143,0.2051424528769128,0.5901602741195459,0.0747687303474515,0.12526670416123875,120,refer,0.2930152761016856,0.8440644336092358,0.224471254520904,0.8378416509114076,0.05499885923513362,0.12398514818667354,120,refer,-0.10604450703347164,0.61467802877661,-0.009016532936260252,0.7496399785513373,0.1323684970682547,0.2254128356873481,39,pass,-0.31636843721612806,0.2457637178562565,-0.23794693295597347,1.1123051555152106,0.2010717163016207,0.43021081316565984,10,pass,-0.34533198937266085,1.0220319943634213,-0.1829559554010244,1.074944162243583,0.20947961340693536,0.43412409569132376,10,pass,0.3509069184298487,0.5971020891824703,0.19922927484087238,0.7171535171812328,0.07093219644885,0.1276830670683047,120,refer,419
81,experienced,-0.3170543697181014,0.8509882181415566,-0.15694790697673233,1.2301224297100726,0.12886137330741745,0.34597425351906796,17,pass,-0.13038700439472836,1.214729261683134,-0.1190477878227258,1.0537336805144688,0.052511550026057764,0.1282120672128543,120,refer,0.16178940322999905,0.7235363267241952,0.03881207569583016,0.8736174080091513,0.15081388464441375,0.3020375088319971,21,pass,0.2662889034268894,0.5420394138995456,-0.07028311945870254,0.9800955581318486,0.18245481592506102,0.42266410075988964,11,pass,-0.1511595052783367,1.1826262806346834,-0.13533614356598336,1.1362416627599148,0.18659859048649924,0.4381018718252971,10,pass,0.06398811474265573,1.3163441397589515,0.11037647435942616,1.259845746354029,0.14415840361906943,0.38321680228562427,14,pass,193
82,experienced,0.2741711818788783,0.814569462473486,0.02418298102340683,1.0511822338576866,0.11357933410184509,0.2355814795338145,36,pass,-0.19648092802465467,1.5735693240166722,-0.007842625552197008,1.5755926860297738,0.08863282651433667,0.34691864055823207,18,pass,-0.27472879694476043,0.9340789357823996,-0.18404211189924707,1.2243558012114293,0.15229954714316044,0.4446402079144724,10,pass,-0.08548835346902824,1.7509608727728465,-0.12654648762429216,1.0475834362878036,0.2271347253893969,0.4456427354924758,10,pass,-0.010360631710443224,1.2066146734354097,-0.220412508639524,1.0690753484734927,0.1664979476172149,0.45725868568628075,10,pass,0.321165956680841,1.1013260649414913,0.09060645353556333,1.0337155474651396,0.10816311515479583,0.2391255561371186,35,pass,119
83,experienced,-0.1778399527410904,1.0643917095488422,-0.06680087402654493,1.0397650094114452,0.10681225205410322,0.22629608094335063,39,pass,-0.4200852956871542,1.066491135971353,-0.2114578991395882,0.9708325067037746,0.05706943227473367,0.12782521463594354,120,refer,0.05047032728498561,0.6151058579068539,0.20317535039506981,1.2144440168763346,0.17947072062036268,0.4327322628465522,10,pass,-0.31707451635829437,1.0725659649667403,-0.147115370563619,1.1744398398359193,0.1324596192829989,0.45598284900521086,10,pass,0.2522094766004169,1.4117897728201507,0.20705818457174616,1.1503982568173592,0.167284397864201,0.43295216384419105,10,pass,-0.46323533644342063,1.0794219207258822,-0.23663655072381964,1.0715703594044592,0.10873721275304982,0.25753889845547523,32,pass,221
84,experienced,-0.19811669258278136,0.9601934855911628,-0.05351000747615208,1.153145024431532,0.12246173543685873,0.29463101772154754,23,pass,0.06736478324316107,1.229680135679398,0.042162946304060755,1.0060238473328433,0.04970860385202102,0.12729954346560465,120,refer,-0.5963553709528869,1.3278639515466075,-0.2997451338936176,1.0579405728579938,0.18603516629309658,0.4003268744449897,12,pass,-0.1953353950233468,1.5272750548783236,-0.022655484053766627,1.005376653398221,0.17305890013590064,0.39520247967980804,12,pass,-0.19962440500198117,1.453390962455739,-0.16973663566929278,1.1020513440202764,0.18276748137663337,0.4303105512102796,10,pass,-0.09166049455853803,1.1963758646635276,-0.1159868214422939,1.2434052855058533,0.13611181539563888,0.3668571433535918,15,pass,192
85,experienced,-0.23321189349612714,0.95127867653918,-0.13818117115399348,0.9307033867732011,0.0780367928732554,0.1633434794366763,73,pass,-0.296780890786604,1.1788849774997587,-0.19375764114128782,1.0509186051696628,0.04841155747671541,0.1269020821983051,120,refer,0.2505740706639915,1.4087401937672386,0.19776397259535716,1.1652816109096393,0.1585430696420038,0.4445324763775866,10,pass,-0.3080619902073631,1.6104259693312284,-0.18418164604656867,1.1945249699975744,0.1516312713401321,0.4449484986794858,10,pass,-0.12733902171728445,1.135415201681814,0.12565763574554606,1.1321844674075192,0.20778986694348744,0.4456478210461634,10,pass,0.14567725624340727,1.0275045047229934,0.014478010444859902,1.050120656102144,0.11344089215353244,0.25203311478210705,32,pass,255
86,experienced,-0.22779662837704642,1.6865928850753886,-0.055157601699767626,1.193435450660879,0.13492224387483753,0.31647670495200314,21,pass,0.2537718095963973,1.5195534224875096,0.10561732381593476,1.1030556650869148,0.049765095971485755,0.1295908175493869,120,refer,-0.2616330024905243,0.8643725049022732,-0.22448017110323373,1.132653376307668,0.17965756893283027,0.4323969188795849,10,pass,-0.3220888312506554,1.2182505506799013,-0.20218285456489615,1.169415140048067,0.17538232195513478,0.43508430087450933,10,pass,-0.5013875608860994,1.5099668867879628,-0.3283710861655713,1.0266780589180415,0.1901375912794687,0.43813674282202186,10,pass,-0.23178905667990063,1.433950460149187,-0.11011610290048358,1.1849871672449126,0.1358478295346878,0.33557159818868765,19,pass,190
87,experienced,0.18954020600290136,1.0748657109197548,0.08523896022168191,1.1376571682600605,0.11978025278471162,0.28432779233906535,25,pass,0.21849303582727977,1.2406098495503939,0.0974471634752926,1.0434259047266774,0.04849393042571313,0.1273606093212133,120,refer,0.28228343509850384,1.0035862555812132,0.20185688813574296,1.1325611012354266,0.1717649658208505,0.43335963884893375,10,pass,0.023658071755531095,1.1741074846464905,0.1618371751948906,1.166550213937286,0.17202856841315245,0.4340637354403053,10,pass,0.4121194921345009,0.9910650202369514,0.20349908862313626,1.168284917809052,0.16961349473554319,0.4343783861307683,10,pass,0.1575483942348511,1.2160662735350687,0.018161507778879014,1.4743795448537922,0.14550474186328294,0.4591363110921894,10,pass,185
88,experienced,0.2550960106614311,0.3789569961980591,0.0827278401904892,0.7389065648981757,0.06700696012649607,0.1260557869720818,120,refer,-0.19841524967173105,0.6591993397402491,-0.10677185786066158,0.5875411009680339,0.07608728743035527,0.21590097686248602,40,fail,0.30982062859384873,0.584118058714788,0.26074415931591205,0.7031667579915661,0.11743989907737674,0.20615175273839534,44,pass,-0.06020654472932971,0.2589750888452701,-0.07741162142207095,0.9280323560026773,0.21289971329564175,0.3854355042276625,13,pass,0.10771142555132292,1.1389187743037088,-0.12165292432306164,1.0538062517755835,0.14584188181361865,0.45020586490550757,10,pass,-0.06404688827304506,0.9190093666240521,-0.006904212605070524,1.4393187647384593,0.13720032400665907,0.4620773289425464,10,pass,237
89,experienced,0.2794925679768237,1.4218103448289032,0.026464079732008032,1.4779869823410805,0.135171144268829,0.45372095449963445,10,pass,-0.18986134965654564,0.8988427258365334,-0.03289519236890496,0.4880262529397161,0.12427360901093658,0.26759122708392113,26,fail,0.08059318617853714,0.4457741793973169,0.16819055168483896,1.1490027652276056,0.16653598019220772,0.433903028819594,10,pass,0.12883880489716137,0.9869331083618306,0.021467007770904264,0.8462848572097572,0.17565637897578099,0.34836143085787996,15,pass,0.26724154134257805,0.8265168286597162,-0.0884742461466738,1.0691584921659254,0.17635633223719807,0.43837507470628,10,pass,-0.24169847834287406,0.8986991108933018,-0.1492362610782836,0.9834874672185467,0.09692301365421936,0.2186846101392189,42,pass,113
90,experienced,-0.06338356806334132,0.6624967557303443,-0.026176108993038544,0.8908455467848709,0.06972578116652485,0.13856208793698602,107,pass,0.01165835763309401,0.330969064195867,-0.048958322508903196,0.4496584178367275,0.22026811086431156,0.3177848664380889,20,fail,0.1690978280699809,0.6697933426491218,0.24696793678558926,0.8008220457033117,0.14535282244548983,0.25954061992523525,28,pass,0.20913952849253795,0.4703326129621933,0.3292779680486108,0.8038782719297056,0.18792780151382515,0.31663382372139115,21,pass,0.26080530095790005,0.5207531283500381,0.1332977944963348,1.1093372208824526,0.17262780607189948,0.4438919940093778,10,pass,0.1970835021735455,0.6620146796508897,0.15890657426459998,0.9490488377159108,0.10038202291326702,0.19394914089337661,56,pass,242
91,experienced,0.3958398841375404,0.8235797673328331,0.17798150353501313,0.9848366290748357,0.08251844696202108,0.1962747282121034,49,pass,0.3220630128005416,0.814353984874145,0.16923271003935111,0.9128562331157596,0.05700340156668671,0.12729141512701753,120,refer,0.3801366968666029,0.853585820344855,0.20657441081071765,0.8987936235720432,0.18551890696061904,0.325505197671073,19,pass,0.07205313386677277,0.7282754456545895,0.17678763578204604,0.884927190376162,0.20111979241238614,0.33577063092187803,18,pass,-0.17031810955266444,0.9649222772024985,0.025263480108955638,1.5025187201569472,0.14635314961450357,0.461829873792966,10,pass,-0.44857505720866936,0.6624444793174191,-0.2680708275182109,0.669190197932275,0.06669812169652962,0.13259905735147917,120,refer,336
92,experienced,-0.3993787437199697,1.6678274325398434,-0.10120779792505048,1.1445231956338209,0.12596683610046686,0.28582642279592224,26,pass,-0.27967563034516985,1.8830072021599555,-0.0752976715004075,1.3939609291163646,0.07216547761044628,0.24793347613403083,34,pass,-0.3170812386407662,1.4414144825055826,-0.0614764331386457,1.427535149944551,0.15717718398000924,0.46440768845219166,10,pass,-0.044182862779484654,1.3860585341949387,0.12115364305283896,1.1969892978236831,0.13629960282999448,0.45848784976897666,10,pass,0.3444356184842739,1.5416277430098009,0.07349817497800344,1.3706431495169558,0.165123879543279,0.45641347512926256,10,pass,0.09099551977871535,1.575783935524414,-0.11166509868527288,1.3328774412414761,0.12357655353113002,0.3852350660723444,14,pass,104
93,experienced,0.09026068507198812,0.7289941270795547,-0.09088274703284359,1.3498426498644165,0.14572301371608531,0.4162914154552802,12,pass,-0.11112037132897527,1.0047755316441356,-0.0671842766615735,0.8287597560250421,0.05982490784588396,0.12519017837479718,120,refer,0.022369784949166506,0.8042892832808848,-0.02224588185059904,1.5305415180193083,0.13035680411297293,0.45755646124114724,10,pass,0.018910545242225067,0.7358281731478592,-0.06589131270480555,1.281876293008072,0.1754766665985543,0.4461240102233466,10,pass,-0.5389546885065517,1.0244820834858286,-0.2122577961190503,1.13059384087291,0.16919263222266295,0.43424595227502,10,pass,0.006826719057346061,0.88657210968341,-0.018781534361797952,1.127524342912631,0.12642190853587537,0.29960589654103514,22,pass,184
94,experienced,-0.132617386898345,1.2644299094596043,-0.07512414329597178,1.3711675352140353,0.13352101124696367,0.3985640968070072,13,pass,0.05580317864818871,1.365844616433208,0.04964937594150706,0.20067184511431804,0.17345600909980866,0.43453333266775174,10,fail,0.4269712095224398,1.4705281459978603,0.06643764499637311,1.389530431006579,0.1454600312992219,0.45993670561978284,10,pass,0.07262504830533946,1.7828538048044822,0.06425630083493539,1.4209321373097739,0.14027149071733658,0.46377988417571614,10,pass,0.11729790940920945,1.4310369694991842,0.14529762845117342,1.1632527739284786,0.12428827515860645,0.46023476338351904,10,pass,-0.2542011642081933,1.297037118160496,-0.17638281373229084,1.1575411728887397,0.1170228091470019,0.3153433248766569,20,pass,73
95,experienced,-0.01835342117706701,1.135967682987832,-0.026871250858591284,1.1383107361535387,0.10797191614307532,0.29120096492442404,23,pass,-0.07613663454869317,1.4146729733563066,-0.047771736822614985,1.1856098101856032,0.045816637345820324,0.13133403415870487,112,pass,-0.15433883537555018,1.1133095742862729,0.019269098228310865,0.9867214265430239,0.15372580303957037,0.37751609441657763,13,pass,-0.4663915083091097,1.2836473295999402,-0.16944051536018204,1.2909614753923464,0.16266514180104497,0.441488700593752,10,pass,0.10312497611096656,1.56914260951859,0.02111352264578683,1.5121379143454312,0.12738423402857657,0.45604206713087064,10,pass,0.15361401690029053,1.235387499408696,0.10272951104108052,0.9507177438909643,0.08707060276596444,0.193195633454809,51,pass,219
96,experienced,0.2594574254577366,1.1890203666320214,0.1409638618218148,0.9532787379052854,0.08351743934196049,0.1792132766285858,59,pass,0.3882529955532837,0.9973721937638307,0.21862136541998126,0.926835638122346,0.05493328688939159,0.12460054819097781,120,refer,-0.6256787303460362,1.123513845560198,-0.2872791406034046,1.0662920935121372,0.1868448479762382,0.4021333591305065,12,pass,-0.14790654241300763,0.8136747511458545,-0.14785360656797628,0.8773963269472346,0.18817627905250248,0.33964846069018,16,pass,-0.17185959810439996,1.0437075713089876,-0.13925969679035452,1.0366008129760858,0.19068497027356435,0.435633467960234,10,pass,0.380588733333613,0.9955229382933516,0.12179428631392851,1.0278387851890867,0.11058967973659167,0.24821964993294207,32,pass,249
97,experienced,0.3398054531054447,1.1803090203283013,0.14097480776043303,1.3108322524338627,0.14041822225072187,0.3968710010947132,13,pass,-0.05477680892594814,1.4454674217625423,0.04366272958350494,1.4032371102972028,0.07322856050639207,0.26350182770280817,29,pass,-0.014819774733497274,1.1944783101165464,-0.06453914968726972,1.032929686561594,0.19400120807687554,0.4049975171609505,12,pass,-0.4495515899269143,1.3914696584416348,-0.19891889455380563,1.2166806697557564,0.16247789114557384,0.437645045710751,10,pass,-0.5991007828647382,1.1235343350078817,-0.36002050977916566,0.9701688281814166,0.1812542010314139,0.4378098631485761,10,pass,-0.06664432281131535,1.2864018928498815,-0.0020150177688073824,1.521705513311252,0.1358988607498057,0.4658174081476215,10,pass,84
