seg_id,s_mean,n_raters,pos_rate
20870,-1.2481979825370668,19,0.0
20871,-0.7978974165275919,3,0.0
20873,-0.7978974165275919,3,0.0
20875,-0.731901728541232,3,0.0
20876,-1.9804820357320068,3,0.0
20877,-0.9855633736145523,3,0.0
20878,-0.9855633736145523,3,0.0
20879,-0.7925847239862032,3,0.0
20880,-0.9253482165046814,3,0.0
20881,-1.2315827098049523,15,0.0
20883,-0.7219402332458317,3,0.0
20884,-0.8774779040343403,3,0.0
20885,-0.8774779040343403,3,0.0
20886,-0.8774779040343403,3,0.0
20887,-0.8919781108241467,3,0.0
20889,-0.7478145419591445,3,0.0
20891,-1.2188056202075945,14,0.0
20892,-1.252737426456813,20,0.0
20893,-1.006808381992819,13,0.0
20894,-1.2188056202075945,14,0.0
20896,-1.0216616546061263,15,0.0
20898,-0.4458988543227132,20,0.05
20900,-1.1144905448601803,20,0.0
20901,0.0038331184207020647,20,0.15
20903,-1.0661832445454529,17,0.0
20904,-1.0216616546061263,15,0.0
20905,-1.0661832445454529,17,0.0
20906,-0.998397807574309,12,0.0
20907,-0.9455756391335257,11,0.0
20908,-1.0216616546061263,15,0.0
20909,-0.6389703709194535,3,0.0
20910,-1.1972008943052077,13,0.0
20911,-1.2417265277933243,22,0.0
20913,-1.1144905448601803,20,0.0
20914,-1.1144905448601803,20,0.0
20915,-1.1144905448601803,20,0.0
20916,-1.0216616546061263,15,0.0
20917,-0.07012186508121691,20,0.15
20918,-1.0661832445454529,17,0.0
20919,-1.0216616546061263,15,0.0
20920,-1.1972008943052077,13,0.0
20921,-1.0661832445454529,17,0.0
20922,-1.0661832445454529,17,0.0
20923,-1.2727940010682706,26,0.0
20924,-1.0661832445454529,17,0.0
20925,-1.006808381992819,13,0.0
20926,-1.1144905448601803,20,0.0
20927,-1.1144905448601803,20,0.0
20928,-1.006808381992819,13,0.0
20929,-0.9455756391335257,11,0.0
20930,-1.2727940010682706,26,0.0
