seg_id,s_mean,n_raters,pos_rate
21192,-0.8416921884671007,11,0.0
21194,-0.841719251700359,12,0.0
21195,-0.7034833656157242,20,0.05
21196,-0.7628041167567187,3,0.0
21197,-0.7628041167567187,3,0.0
21198,-0.7628041167567187,3,0.0
21199,-0.7043112420135611,20,0.05
21200,-0.7628041167567187,3,0.0
21201,-0.7628041167567187,3,0.0
21202,-0.7628041167567187,3,0.0
21203,-0.8436911202929335,14,0.0
21204,-0.7628041167567187,3,0.0
21205,-0.7628041167567187,3,0.0
21206,-0.7628041167567187,3,0.0
21207,-0.7628041167567187,3,0.0
21208,-0.7628041167567187,3,0.0
21209,-0.7628041167567187,3,0.0
21210,-0.7628041167567187,3,0.0
21211,-0.7628041167567187,3,0.0
21212,-0.7628041167567187,3,0.0
21213,-0.7628041167567187,3,0.0
21214,-0.7628041167567187,3,0.0
21215,-0.7628041167567187,3,0.0
21216,-0.7628041167567187,3,0.0
21217,-0.7628041167567187,3,0.0
21218,-0.7628041167567187,3,0.0
21219,-0.7628041167567187,3,0.0
21220,-0.7628041167567187,3,0.0
21221,-0.7628041167567187,3,0.0
21222,-0.7628041167567187,3,0.0
21223,-0.7628041167567187,3,0.0
21224,-0.7628041167567187,3,0.0
21225,-0.7628041167567187,3,0.0
21226,-0.8449214121608689,19,0.0
21227,-0.7628041167567187,3,0.0
21228,-0.7628041167567187,3,0.0
21229,-0.7628041167567187,3,0.0
21230,-0.7628041167567187,3,0.0
21231,-0.7628041167567187,3,0.0
21232,-0.7628041167567187,3,0.0
21233,-0.7628041167567187,3,0.0
21234,-0.7628041167567187,3,0.0
21235,-0.7628041167567187,3,0.0
21236,-0.7628041167567187,3,0.0
21237,-0.7628041167567187,3,0.0
21238,-0.7628041167567187,3,0.0
21239,-0.7628041167567187,3,0.0
21240,-0.7628041167567187,3,0.0
21241,-0.7628041167567187,3,0.0
21242,-0.7628041167567187,3,0.0
21243,-0.7628041167567187,3,0.0
21244,-0.7628041167567187,3,0.0
21245,-0.7628041167567187,3,0.0
21246,-0.7628041167567187,3,0.0
21247,-0.7628041167567187,3,0.0
21248,-0.7628041167567187,3,0.0
21249,-0.7628041167567187,3,0.0
21250,-0.7628041167567187,3,0.0
21251,-0.7628041167567187,3,0.0
21252,-0.7628041167567187,3,0.0
