cand_id,tier,true_t_spike,true_ell_spike,hat_t_spike,hat_ell_spike,sd_t_spike,sd_ell_spike,n_trials_spike,decision_spike,true_t_seizure,true_ell_seizure,hat_t_seizure,hat_ell_seizure,sd_t_seizure,sd_ell_seizure,n_trials_seizure,decision_seizure,true_t_lpd,true_ell_lpd,hat_t_lpd,hat_ell_lpd,sd_t_lpd,sd_ell_lpd,n_trials_lpd,decision_lpd,true_t_gpd,true_ell_gpd,hat_t_gpd,hat_ell_gpd,sd_t_gpd,sd_ell_gpd,n_trials_gpd,decision_gpd,true_t_lrda,true_ell_lrda,hat_t_lrda,hat_ell_lrda,sd_t_lrda,sd_ell_lrda,n_trials_lrda,decision_lrda,true_t_grda,true_ell_grda,hat_t_grda,hat_ell_grda,sd_t_grda,sd_ell_grda,n_trials_grda,decision_grda,true_t_other,true_ell_other,hat_t_other,hat_ell_other,sd_t_other,sd_ell_other,n_trials_other,decision_other,n_trials_total
101,novice,0.045369559324790115,0.09453277980768346,-0.09315312799163013,0.5285967063475683,0.10353033080030662,0.163844625639463,95,pass,0.14353194109630493,0.8453437514972642,0.11833365491472829,1.3139508514152851,0.16740471995648076,0.4816731307349892,11,pass,-0.3148942481207214,0.21935295634067564,-0.17773846218268033,0.20798620998938164,0.1184892815438773,0.19180057982165613,70,fail,-0.17918494559245446,0.3957398947637294,-0.06216439395764814,0.7663834194319236,0.10358799776814645,0.26012784503483766,74,pass,-0.3762345270515908,0.420623295747762,-0.18536178176741047,0.7812952936800384,0.08724593865453456,0.21958773314991958,101,refer,0.30504788548122524,0.1533803606904316,0.17874711141323812,0.6652516292792952,0.0725745675613456,0.1739671350965454,120,refer,-0.18875295400715641,0.49504168256786596,-0.10049684235496058,0.941277965489382,0.1277436719379598,0.2982256087248917,29,pass,500
102,novice,0.6101463037144909,-0.02047309069116937,0.3584006956920893,0.33070376113423805,0.11319134609913804,0.1495296936293314,120,refer,0.7424797970190757,-0.02687209232356058,0.2523347277910344,0.614127685621315,0.08174254009482504,0.15390920495248905,117,refer,0.12263961471894982,0.3080004007453227,0.0843320043376677,0.3176587502953794,0.09761316707597519,0.16558690719463937,90,refer,-0.10013378803693718,0.9357536183597495,-0.13225326367805879,1.0905345112829736,0.178246020842685,0.4170708873785927,15,pass,-0.4594478011024514,0.41911834292411543,-0.4060701930335805,0.5113724933252637,0.15293984699650306,0.2705524179430313,85,refer,0.1330360567123288,0.8598052596789605,0.10883743123878507,1.1024694849819185,0.1331291369233743,0.35724827103539275,21,pass,0.00834320590869406,0.5238025154219127,-0.0009678115198502782,0.8140968572078595,0.10927682315796253,0.2266529978237588,52,pass,500
103,novice,0.21400487049913663,-0.18217869459943536,0.12505628027734672,0.399229582769277,0.11565860815085832,0.16874062127739303,95,refer,0.6295414798527613,-0.18030898266756096,0.24217805440837692,0.3005278688160349,0.12460642713859618,0.17795992329636537,80,refer,0.2959619755188634,0.021852431573981645,0.06838908845016643,1.3288092833936906,0.16515380649291042,0.4602520779541329,13,pass,-0.7338674384058423,0.08334147581978024,-0.4676435875290069,0.23473718560637366,0.22106143154600072,0.3146282363251508,66,refer,0.42764999510031676,-0.0437640624956433,0.15413802622856415,0.553943392394428,0.0958646436885279,0.20479240036898366,81,refer,0.10875846980710878,-0.135976301763708,0.1664057329800164,0.4409130065105112,0.10867095846592811,0.20223658140060605,80,refer,0.1833535463102164,-0.12373915166145666,-0.04999924469070534,0.5059005251926123,0.09872407669019372,0.17544854167129006,85,refer,500
104,novice,-0.3703243563081913,0.35741631387436235,0.13855837234698237,1.0482968867406477,0.19616990940264345,0.49381355062212606,10,pass,-0.3644991843807014,0.644855235475051,-0.10455701089946548,0.8120681562320525,0.10744352479099203,0.2176696340379573,54,pass,0.2962294948924792,0.6533511692400034,0.08442095303704134,0.8469903323348064,0.08660848990067678,0.18774429461005854,76,pass,0.42367818936189244,0.5772116003331983,0.13288831221504488,0.7884132106368948,0.13200867582654205,0.2782137201344232,40,pass,0.46747455881110284,0.29693688232640236,0.25522965930173597,0.13719491948840384,0.11163641366136097,0.19561508264036293,76,fail,0.020164473301492482,0.6521495632499965,0.03727470188946574,1.0643990659945728,0.14610698589596444,0.32521150514812763,25,pass,-0.4932670016058774,0.9158096966278373,-0.31351930553002466,1.0602426403820548,0.13300513020268695,0.32298465708760205,25,pass,306
105,novice,0.7750193646599535,0.7730641151687214,0.2935125633903591,0.8888535939980727,0.18192419457225686,0.3436128133023226,22,pass,-0.19900049187851065,0.7632835747133933,-0.01970579928544023,0.9247068629950339,0.11844342059423708,0.27678312691925405,33,pass,0.6822349900601778,0.6312959768897715,0.2734666493784659,0.8757422862147258,0.09706924550619346,0.20455270078476426,61,pass,0.4285839505717352,0.20823386870193092,0.17525730045304716,1.1150535883095938,0.18540289848624253,0.4344903721636021,15,pass,0.8988540292522322,0.1607625967153866,0.32516524413379627,0.7792910708563682,0.08690265339028823,0.17786974273780076,88,pass,0.032272961324979234,-0.13473855829692732,-0.07315688693498862,-0.0047517479112068085,0.14059458395515392,0.2976044445669367,33,fail,0.9181752660588286,0.8612867747824609,0.410777265860246,0.9597773791222576,0.13865787266645394,0.2959752084396461,31,pass,283
106,novice,-0.512423139270525,-0.1517987958074279,-0.21095617578818565,0.2996442968925108,0.10877790109500658,0.16917885864413373,86,refer,0.20257193249389355,0.012576534901331593,0.07400995619323188,0.39513641191166177,0.10331372863729259,0.16346828439440073,100,refer,-0.08734662850699382,-0.015856634847556228,-0.10213461174473458,0.6034148749097756,0.08667497065827517,0.15891149076898806,108,refer,0.12195293851907898,0.5087652879670761,-0.040551759856013024,0.575084160275474,0.09875677732538544,0.2043546966418878,93,refer,-0.22334725117715323,-0.10952730536093735,-0.0747761270638185,0.4898995484090193,0.11070046199345117,0.21588072664253463,82,refer,-0.20415641271745502,-0.042120736169593775,-0.046324142422758306,1.2037539659161443,0.15148824034229288,0.404639279812438,20,pass,0.1841944713935907,0.2596618059411114,0.11464496011912904,1.2653935210476666,0.15524126327746957,0.4917774436055734,11,pass,500
107,novice,0.05599789651040768,0.9502218924897579,0.04608858202119041,1.105397316792788,0.23331667969541056,0.4855927193428635,10,pass,-0.16708366949650688,0.630594628079006,-0.08995549629307978,1.0241525916446281,0.15899718194826568,0.33149744902241357,25,pass,0.5265183436617508,0.7267489940407272,0.24480003319602922,0.7445823637214937,0.07067135461654413,0.14789838256666407,120,refer,0.06943878482047039,0.664548337520543,0.13874118195079363,1.2622457637278712,0.17103586514494865,0.5140512092746949,10,pass,0.34889638322110966,0.7630267119464007,0.2247813197053619,0.9248763729574145,0.11303432548267993,0.26644589938027385,40,pass,-0.5855216233993615,0.6543100387192328,-0.29616462670373667,0.6921843644390949,0.11686924224115235,0.26731046691003646,120,refer,-0.4225360344455751,0.4729184401640646,-0.13950746288069912,0.8860959465691116,0.12485922520456269,0.25302231749709103,41,pass,366
108,novice,0.5156122425082988,0.08236649743074861,0.15112742957458655,1.1590516943468445,0.2139980055718833,0.498341683293728,10,pass,0.9110162371875243,0.4273608496401027,0.4791666054374891,0.4991135377592802,0.0908440534739588,0.14939246726150246,115,refer,-0.012947300595004145,0.39542648671790215,-0.03796139722930371,1.3145626684097613,0.14245268175707113,0.4427770195847288,14,pass,0.3026099535109768,-0.12579511000994104,0.02364480857866234,0.35524472758742104,0.11675229556257646,0.19642463068258065,116,refer,-0.06944916201673666,-0.03731457896686047,0.02155629679312181,0.45041881972879305,0.10234558423595373,0.19898697486459851,88,refer,-0.555021885612469,0.25030871370764046,-0.046080781877383674,0.5978971549881074,0.08964233141116111,0.21683956212955988,89,refer,-0.08176018304419874,0.14197654265477716,0.07028407722877113,0.7846131041033414,0.10353506665036892,0.20056108810627366,68,pass,500
109,novice,0.4415367171391024,0.037852081664632,-0.02389390568034531,0.933643419615579,0.21006012636992524,0.40718677759574373,16,pass,-0.6223286818027043,0.4194432440633482,-0.3345903119333461,0.5151620680331975,0.08123225761596359,0.15089053268991082,113,refer,-0.4666592625985424,0.6895710912878249,-0.2856513835358561,0.9550512195101162,0.10881119920027542,0.24966969292694216,43,pass,-0.18478314602955595,0.1468612197046627,-0.16103725514926778,0.4975508102472294,0.11069336724972864,0.23819173279675643,99,refer,0.19409309363371124,0.48192112998839853,-0.05666277080267935,0.317000671232116,0.11481433207068685,0.20615130081868482,94,refer,-0.30535171202397837,0.7916053512934427,-0.12340759403451111,1.2604179464963334,0.14913968506238753,0.43838919038662816,15,pass,-0.44939172659295323,0.2745742561844272,-0.19656965874882315,0.5966789472142566,0.08829416580669562,0.1506790028848801,120,refer,500
110,novice,0.6611375366989369,-0.028165832993826134,0.18440261824065451,0.7399447813046944,0.18420190287505142,0.2985010190305946,29,pass,0.20321709873354027,0.2630835228305333,0.17865364950971652,0.7786529831929343,0.10202644886620356,0.1963211086898859,69,pass,-0.3764719353720906,-0.11188958347227945,-0.11686771161366995,0.5537316557854026,0.09044927069041307,0.149558980141612,120,refer,0.45018958529383063,-0.37492753433972553,0.08000658487962277,1.0355634142878458,0.16845735814347407,0.40365678197266647,16,pass,-0.28814552685851186,-0.19164318423944915,-0.08601519712886183,0.3860577389392867,0.11099932770108684,0.20179650425634577,120,refer,0.24927228535652832,-0.18532959285617934,-0.15438908045794536,-0.09294957349722399,0.24349633844859303,0.33244194051047016,36,fail,-0.556741757743389,-0.23275780175606614,-0.3049047691484237,0.15715746954561688,0.11214875472116728,0.16962198507098947,89,fail,479
111,novice,-0.33657514532281696,0.6357921718017668,-0.3425553871932213,0.8635923724615868,0.17004318015637238,0.35342814197168987,21,pass,-0.20439542314340745,0.9286418176036804,0.013547493176964203,1.2465508429022567,0.17484511226747992,0.44630914599213234,14,pass,-0.6355128510006535,0.8185110647060427,-0.27274089774983745,0.7837952624641258,0.07361961755608479,0.14912519926661555,120,pass,0.1684924255713919,0.3457359888854048,0.05517764299594345,0.6469969976290888,0.08353547005036382,0.19178730429554344,114,pass,-0.033349846134758415,0.6689415013582807,0.03997699793900399,1.234685011533403,0.16239949043778368,0.42330439833920813,19,pass,-0.16463664000456332,0.5524449962978981,-0.1667788162809504,0.6378074161791787,0.11018591800205935,0.24428829583407735,120,refer,0.3394313196680877,0.6589551705860619,0.12084024078718333,1.415591758501687,0.18945107093708305,0.512003260408069,10,pass,418
112,novice,0.06263404376158359,0.6685544062913165,0.058752349290631826,0.9150011043713702,0.15962124409291875,0.381098177424739,17,pass,-1.1059607536675156,0.293492151797148,-0.6042928949668702,0.5703170348334835,0.0807031979638527,0.1487315130560772,120,refer,-0.06480422490760505,0.719394290404529,-0.00840583002802164,0.8884520538666839,0.09163730916415713,0.2095736822865596,63,pass,0.11353336857523491,-0.07848533757654025,0.17494744805918103,0.8683496081272634,0.16210520672641507,0.3175937300495069,26,pass,-0.4349871739998629,0.45614123806438134,-0.20642254669042379,0.7011043223209791,0.10462661081210722,0.25910987022868476,120,refer,0.42989013735195825,0.6750598224419011,0.1950975234263318,0.8469431086906906,0.09728419799812736,0.20770398954082253,71,pass,0.10737265521254978,0.2991200662465168,-0.029892831828683557,0.7550273980206967,0.0925622414522148,0.18575333913033168,75,pass,492
113,novice,-0.47597453532781187,0.9729323787368582,-0.2075812012083157,0.7018620831050573,0.13231900850055003,0.26163598978373415,37,pass,-1.0476569468422532,0.6844010666142586,-0.511362827616913,0.5814792669964082,0.08928374961899158,0.15745197552458914,109,refer,-0.522287071181581,0.5370208933343587,-0.2529386659254046,0.6203862577339111,0.08449076898917707,0.1577648851972707,110,refer,0.04505597910753954,1.53209818172394,0.1975486814928529,1.1564421218609606,0.21515058501645867,0.4874148361791442,10,pass,0.6252014426975654,0.5944785985419159,0.33567837969996256,0.6628588848099065,0.08136491069583753,0.1569790363015839,114,refer,-0.40763127169343916,1.2956524139024141,-0.287196481615236,0.9310363543629234,0.10718869202635888,0.30930686906308336,81,refer,-0.04553825562041072,1.1995236086363315,0.03117596494617831,0.8760096079306016,0.11363292410429796,0.2570459314682554,39,pass,500
114,novice,-0.515429317441548,-0.06356205981538154,-0.06761672941178848,0.806816833954771,0.1697154309824463,0.31206546133610535,27,pass,-0.02884775075838696,0.3745924633876322,-0.01917466296384152,0.5883841795057481,0.08396648408040198,0.14955266031210362,120,refer,0.5132150880601857,-0.23585461048103556,0.16931225071528824,0.09276887919715171,0.1552183261788491,0.26130441547422406,35,fail,-0.45934290185798105,-0.3514452543905417,-0.11715916292069095,0.8226571974881445,0.12080495084013247,0.2964456677165984,47,pass,0.18135026139269106,-0.15176048601372683,0.15876026996308756,-0.2037112811352869,0.26841603987081536,0.3836085651034567,19,fail,-0.34430879278514837,-0.032520556051269967,-0.22814874945602479,0.37039359565852936,0.12630306798967908,0.2229892102058388,120,refer,0.4556123675062005,-0.12640110691433148,0.10179267947756407,0.5140149723279799,0.0904397840045202,0.14488909443676617,120,refer,488
115,novice,0.6993779809363041,0.3608702863764718,0.2987310850617604,0.9011896599650899,0.1422419093693325,0.36103431340080716,19,pass,-0.7989159270230162,0.0844400957657955,-0.37951082717514917,0.5434550004092003,0.09143678164124437,0.16992227226383994,94,refer,-0.2035318460317994,-0.003928671727730038,-0.15348873954012593,0.4386805642227393,0.10000095224887491,0.1720938207500749,85,refer,0.8393497861018194,0.29375986982420565,0.2881724686943556,0.7736483731242686,0.13050259776417197,0.2679224117246792,36,pass,-0.4429042058389171,0.29175864194208473,-0.18807608394925815,0.32729021926032226,0.13874608311918146,0.25531279214149794,77,refer,0.06232069667346485,-0.030244391251648073,-0.00784797469880703,0.6857279407583952,0.0919322852967084,0.2116991172114788,94,refer,0.06639210460236986,0.4196219522258901,0.03986210753897062,0.6375836812881116,0.0864610865052861,0.16537809704726075,95,refer,500
116,novice,0.43806570769990305,0.6435875125238892,0.2193095136873603,1.0355585916757126,0.15564367289122366,0.3965070551991219,16,pass,-0.560688321549229,0.10242364326707212,-0.32914718079453115,0.4955732141108965,0.10317583343818373,0.16793769368657205,93,refer,0.6356566701415655,0.5046887815249251,0.3237970057275444,0.7028552067597169,0.08249275301069105,0.16834545680571344,97,refer,0.0778576501808099,-0.04542023021144742,0.05946357647486485,0.5318377210568253,0.0992294037594732,0.22628873773687613,72,refer,0.18861322180745077,0.5215097645711426,0.09873690209572047,0.6548140891790333,0.08530464011038254,0.20813937568684077,88,refer,-0.01361707734912805,1.0097793616104715,0.014279359332703474,1.0001510527849662,0.10246925489875441,0.3061921408961359,53,pass,-0.28043510259886123,0.3862450960832209,-0.03409982657051664,0.4406095286205744,0.10080364124212304,0.17413338948238297,81,refer,500
117,novice,-0.29486576192160036,-0.09018282915541187,-0.10437300917413601,0.788581202563402,0.16489325826794146,0.3257744135675342,26,pass,-2.394477257921837e-05,-0.28998970771842797,-0.0038379137126291775,0.44658373660449874,0.10331357765118146,0.16275755711774287,102,refer,-0.7562135947866347,0.1597545108630636,-0.34162723985513516,0.47842075912841037,0.09344562127145463,0.1750908294642756,91,refer,0.32170611054536974,-0.1938961562355474,0.11360871878218647,0.5067644533935309,0.10141558694993794,0.20529093161676726,92,refer,0.09128714613761686,-0.08655512417299305,0.06805065424015244,0.30457711069153176,0.12861706520110325,0.2093982647324343,83,refer,0.1707832143883775,-0.41322318992273604,0.09989437721460448,-0.19198051884617973,0.3732711151908627,0.3833116241169795,22,fail,-0.43422123667027046,-0.2081841218396085,-0.14734143404057434,0.2060678805585872,0.12221824983440688,0.17462088920361038,84,refer,500
118,novice,-0.16661536840314886,0.19650560165487135,-0.12046227129215989,1.1920807963986089,0.12613942630172625,0.5453680001332716,10,pass,0.021303027440991235,0.0698479409421151,0.01783375557533119,0.6465995051490623,0.08417355184179354,0.14485622597502593,120,refer,0.48658698105676845,0.34943484293860433,0.13175040683941017,1.227464054845107,0.14974435559633778,0.40452912062363877,17,pass,-0.15720119938955834,-0.0038597050829223267,0.0028726765222342188,0.7210387054991735,0.10075695065185482,0.23211993306814907,67,pass,-0.14763877834810699,-0.2556326661188267,-0.055267455219859665,0.252258771645425,0.10224971121622511,0.18929695407362304,120,refer,-0.600898570857314,-0.18253380058091923,-0.09841911135383462,0.6703675501341013,0.09532958731804818,0.22594728647268594,120,refer,-0.07732977983165212,0.595487772566766,0.022410224518491853,0.9637702268777374,0.10576376797092153,0.3056179511996297,27,pass,481
119,novice,-0.06746008454960173,0.14828495678433698,-0.1748460615182757,1.262233407274333,0.1552345949585963,0.5252820850499611,10,pass,-0.04382723459822749,0.46499378817360243,-0.07783978156102914,0.7205430451360363,0.08037351117733021,0.15599488622135615,109,pass,-0.019207076342364127,0.5251480877396093,0.11109751987437581,1.4219640766596893,0.1680842218501571,0.523587269514715,10,pass,-0.21905048053785375,0.17064150326173588,-0.09758400310956465,0.5142941147737581,0.0969650567170627,0.2051666539621212,116,refer,0.5979397525771337,0.33112085156510995,0.36666056603621794,0.5831962308978714,0.07442005196603085,0.1493570718093219,120,refer,-0.45124819291882257,0.07910542303485735,-0.2544834797078986,0.4924757258745539,0.11697702670678595,0.22397573072891963,112,refer,0.406521270548863,0.26170581618823896,0.11565636005954717,1.0524379212521902,0.16423701531225668,0.348220810642736,23,pass,500
120,novice,-0.27514480126502056,-0.2565194319164314,-0.17548979136186846,0.42483738451943115,0.1152415166768445,0.17117045993109042,92,refer,-1.1138502879877714,0.5221877319230673,-0.5634137719608296,0.5902797897296507,0.09491789413888302,0.17363210443394658,89,refer,-0.12158115908857169,-0.057117087623050455,-0.06867431579246124,0.590686947148882,0.09926239926455445,0.17054787328887508,94,refer,-0.06447493161947478,-0.037168519771604014,-0.10199573445538583,0.6268308229476823,0.1084481760514969,0.2347316684630725,66,refer,0.49284330412219024,0.1613157969508656,0.2975761643760051,0.3719665120335132,0.11262325740014201,0.19813108856305706,72,refer,0.0742593709878419,0.19482608988006656,0.012690482975647491,0.5300128077053199,0.10089196737619087,0.21993754234625254,72,refer,0.21354767411319792,0.1523358652791857,-0.00013614085130443068,1.1726392777105528,0.18193824555798097,0.44314320127763146,15,pass,500
121,novice,-0.2232963918999472,0.42073835469060356,-0.22654025285657176,0.745602802968473,0.1493601160561683,0.2755079571077282,34,pass,-0.5062582863039691,0.1383446647848322,-0.15548770527399758,0.8099759301009893,0.1084993922093814,0.21057170408203374,59,pass,0.5489344872287388,-0.10392350105997228,0.3169896841875449,0.19661768501044033,0.10800133861104523,0.18982396539345583,71,fail,-0.18399587019345273,0.03851120662431834,-0.059081173375106155,0.45965760011055384,0.10019241433703385,0.2027286560878895,120,refer,0.11848828986303715,-0.6087231903150374,-0.08905645007721201,-0.4975290461540962,0.5634086358639776,0.48418664672566736,10,fail,-0.06242387835841778,0.9998939467954,-0.010283787715349034,0.9785295049935938,0.10642258044407862,0.28678544323924376,46,pass,-0.10838194928664327,-0.3929258320729809,-0.04633301267846429,-0.14732737147788647,0.2645069965965464,0.3574886939382465,18,fail,358
122,novice,0.27378222489635456,0.017768462060966106,0.2612556418892092,0.38158652003834487,0.10504656579597103,0.16103036356696687,107,refer,-0.06994244653595601,0.42489502124468004,-0.08948731375926167,0.9259094533044437,0.12161691699118524,0.27287690134717146,34,pass,-0.6044070372238617,-0.20784100396129362,-0.27241671496886577,0.34099093797125896,0.1089171938471507,0.161540342756978,104,refer,0.25292533792364114,0.11181220746519058,0.15365589468854152,0.6824131764798512,0.09232733342396297,0.20904795148753125,96,pass,-0.34145988735269045,0.6445801678840886,-0.127426866751464,0.9496541455347741,0.10579076220750809,0.2834977219954942,46,pass,-0.08979513647001694,0.6989710066325381,-0.08535581860180248,0.678637501059273,0.08863986807795418,0.22126768419904316,91,refer,0.053275897652971194,0.016856893865626055,0.013160852918763033,1.067520748508025,0.13778782698253358,0.351193801261433,22,pass,500
123,novice,-0.023359917961301775,0.4380871226902924,-0.15097397093713544,1.3001928889960266,0.1768664818875174,0.5044898785311189,10,pass,0.17495536049966398,0.2956796221377324,0.13855771288465515,1.1084964102153898,0.1579427964665304,0.37310551652197893,21,pass,0.579704201595557,0.18166974317608114,0.08922637224584282,1.380472557046889,0.17152346270143226,0.4928998092789909,11,pass,-0.3593849039606111,0.07644186155917718,-0.23928586029455287,0.7804819309341299,0.11399998391733526,0.27123563965139175,60,pass,0.28119198365654535,-0.036301509978345026,0.07053995103712267,0.493168405158274,0.08389650830848304,0.16688403699192456,120,refer,-0.06742936503201662,0.22398593537315464,-0.0619708483062764,0.7257770552043934,0.08134289880464889,0.20640106926326687,120,refer,0.4605450913328071,0.6152751049708741,0.2127779638601679,1.2652027391583656,0.1668647252986034,0.48836681573696383,11,pass,353
124,novice,-0.6191492769642228,0.04486107428971664,-0.17070165736673465,0.7150476329748751,0.13821272676622792,0.2724160765028143,35,pass,-0.0077785797879256525,0.42224204700813484,-0.03169434044297885,0.7304581025868162,0.08775381478951366,0.16427710872464413,100,pass,-0.2808306948791699,-0.13757413315639694,-0.15258660243905597,0.6219784807139632,0.08677921492917498,0.15012185636964995,120,refer,0.06040416638130999,0.3199442402270774,0.13088069756098378,0.8741173628077594,0.1273907180444597,0.313912475638844,40,pass,0.6782864306250398,0.07453568502687691,0.22475543069218049,0.06758567686051964,0.13752367290367837,0.2404230809189399,46,fail,0.3311858890574183,0.35503046409589145,0.11030627945848079,1.0792227502562963,0.13627286295393223,0.3612232986997146,21,pass,0.3717043874976438,-0.2801032671409395,0.340687082140365,-0.36866539410957905,0.36360310146642855,0.46084917991105384,10,fail,372
125,novice,-0.1030977292926451,-0.05803310538931289,0.23538148722600027,1.106098560856015,0.17206175752350003,0.4350685621598818,13,pass,-0.22214839273859233,0.8443658579865057,0.01781260877290914,1.0566241512732297,0.1642329855790222,0.3646890442782477,20,pass,-0.3069973290062262,0.18878278139145643,-0.06885778532347128,0.4136224553195901,0.08217890669808378,0.14780152777205166,120,refer,-0.01156058887133854,0.29566950656656144,-0.11383965817484261,1.2195332191237243,0.1769473763081584,0.4603166125327257,12,pass,-0.582562718142816,0.3844990921064071,-0.15305209338756845,0.7808533957576743,0.08503634802848625,0.22636850507612347,120,refer,-0.06609203959088393,0.7007106263346445,-0.03210477990491614,0.8587945750925605,0.08217925812170762,0.2229905773265046,86,pass,-0.660298184014078,0.0890925392458268,-0.1885398834374374,0.4927952152946949,0.08397173417601822,0.1524679425771324,120,refer,491
126,novice,0.589770389121723,0.773207510289498,0.3076854570065022,1.1575918634644686,0.2177434484056862,0.49918110962311535,10,pass,0.44318248408787925,0.12216849836991475,0.20298626881553133,1.0763455278024705,0.13435739299368443,0.3297434093443282,25,pass,0.4189712815518008,0.016692562626983265,0.12956424930516047,0.936154518151737,0.11616474042895462,0.24013729695510247,49,pass,-0.0838174583679901,0.8117049652430777,0.04664753291198667,0.8995023061890587,0.13665168484663723,0.3219747782620925,26,pass,-0.04311916301753869,0.543417855593644,0.0895580437590901,0.843181251437536,0.08854951168691179,0.21605674564147997,82,pass,0.5644947542793689,0.45696380754140464,0.2744134976188696,0.9002594122149964,0.09723570756913477,0.2354944324391036,52,pass,0.9579522575963204,0.8768163560355016,0.4876787243353067,0.7561984938155263,0.09103700724185154,0.19084068651861275,72,pass,316
127,novice,0.1947594822075562,0.4052186268641249,0.0672637365084948,1.0478457718547107,0.16274949086599558,0.44069326814583,13,pass,0.3242977863330122,0.36913225135978134,0.2100675106216536,0.7162171007497978,0.07918624665425887,0.15323427244502716,112,pass,0.46677680650923326,0.3422201116367719,0.20015558191977018,0.6134812291438725,0.08157017379044722,0.15470835416988993,114,refer,-0.8224975436968942,0.3133008414673902,-0.4842494465674949,0.5455691567952898,0.161404505892413,0.2804897476129016,73,refer,-0.026559754036775164,0.4005597779470614,0.004514011759529604,0.6781662634706058,0.08147843951881308,0.1887347249457808,94,refer,-0.02690932329960973,0.5101179429657164,-0.0942192592217537,0.5930293592644981,0.09348282149918753,0.21723258189299038,84,refer,-0.30766657162174804,-0.080676975573508,-0.04096803661250201,1.3990502893932477,0.16328024482093037,0.5166094433607787,10,pass,500
128,novice,-0.2106663681807075,0.4934663540658762,0.06653029937782176,0.8869726825378685,0.16392888292179586,0.36675931208703255,19,pass,-0.054595117352195854,0.6128498889430609,-0.1816634638351209,1.3016625743514594,0.17758040312628515,0.4872058761384133,11,pass,0.7022743751762042,0.5372312109054064,0.3637606138695414,0.8148367626628197,0.08390831635220898,0.17041508029094687,96,pass,-0.09393449170279183,1.1016533109607245,-0.015334461451148368,1.1593257684054232,0.19111783519246478,0.45386933797567486,13,pass,0.022091042760345868,0.4105246129040294,0.04490550423731249,0.6323999708049447,0.0820071022267215,0.19024212629444054,120,refer,0.24814618033065852,0.9350953728213094,-0.007617556544318416,1.2529580549809658,0.1670756072594163,0.44741826377255045,14,pass,0.2320286249604615,0.6513154706371873,0.0956677036731325,0.8626746772156866,0.11097442842621748,0.24362372926107642,43,pass,316
129,novice,0.7252540270284739,0.03161917538896153,0.34080951372632473,0.3316491128895856,0.11624583648575781,0.16068443134290825,105,refer,-0.05251800412834665,-0.0724714427091363,-0.07922732349031963,0.4180028958289075,0.10131431799139476,0.1674465074055749,95,refer,1.0756501505791976,0.011551379361954883,0.658975858208599,0.34090140714994693,0.11330123453129688,0.16040775872622762,104,refer,0.3468059657791579,0.15865083393672827,-0.04134864224994574,0.9025020153955777,0.1629208515006556,0.33871013011350687,23,pass,-0.019338350939551704,-0.006821415396937314,-0.006433576386628806,-0.016478237243987795,0.1638375755108653,0.2765387804086955,45,fail,-0.006824519466992633,0.4813786649187026,-0.011424577223375233,0.6169882247844672,0.09258988451332979,0.2136620888650583,94,refer,0.1315936120768973,-0.0617166918019878,0.15078673373481244,0.9272388223127878,0.1349961879036585,0.28100875747638676,34,pass,500
130,novice,-0.5842391751055643,0.25460786806343644,-0.16799803238055805,0.6042569435378382,0.12262607187500944,0.20215132532917046,63,pass,1.054853461998599,-0.06275969083526212,0.48492382152154256,0.429555857900538,0.11345922748023267,0.18156865604121072,78,refer,0.310631511180203,0.2115563860101992,0.19262029116042723,0.583133965824009,0.09258766720993947,0.1892196022413823,74,refer,0.6174464538513464,-0.05112754184317886,0.23914222364231022,0.761887206705368,0.12627652021190552,0.24333993986902988,50,pass,-0.12640062547844796,-0.19727411642369375,-0.020231626873697686,0.3884030795624477,0.13438746774675675,0.24053305228550184,79,refer,-0.8482141766457254,-0.24884748513040006,-0.17193283778204593,0.8382184088852122,0.09649507115244561,0.2667375527719033,63,refer,0.23018759428612984,0.08603345032681137,0.037724193977173755,0.6476589040290128,0.10051931165285508,0.16994141701513688,93,refer,500
131,novice,0.32421528227756374,0.4341363258464809,0.3237567204919632,1.1094345208790761,0.21556258516087254,0.5022968555053835,10,pass,0.15194524171850954,-0.025109148687553595,0.07945559955063271,0.7181745629091077,0.08471136585078,0.15951338562953668,113,pass,0.47592754320795544,0.0514215033096144,0.1385444839065897,1.4061530554231256,0.19427043591128154,0.5142563179131117,10,pass,0.1407205146736877,0.25568942673444034,0.1322599509834996,1.08762595434775,0.1776843248496748,0.40894932346344176,18,pass,0.2723002999915345,0.5817338725669594,-0.05920778223771671,-0.3502520003648167,0.4526762693843765,0.4613024080128852,11,fail,0.6030139008281887,0.22209082642953998,0.3191005047359122,0.5851979938137344,0.08450898752040437,0.15666614743714244,120,refer,-0.20277132770919534,0.2232416126184084,0.13492594253402082,1.4225385133976718,0.19595931422802454,0.5191963428979972,10,pass,292
