task,seg_id,s_mean,s_sd
lrda,30972,-0.2864029706,0.8037695289
lrda,30973,-0.1651491821,0.8533546329
lrda,30974,-0.1608103514,0.8021717072
lrda,30975,-0.12342453,0.7884149551
lrda,30976,-0.2034967542,0.7874257565
lrda,30977,-0.1870490909,0.8513038754
lrda,30978,-0.2142837048,0.7833634615
lrda,30979,-0.1482633948,0.857045114
lrda,30980,-1.229056358,0.5068038702
lrda,30981,-1.426757216,0.5904248953
lrda,30982,-0.09339663386,0.8224696517
lrda,30983,-0.2057504058,0.8018078208
lrda,30984,-0.2092640102,0.8184735179
lrda,30985,-0.2158200145,0.8059666753
lrda,30986,-0.2044379711,0.8161683083
lrda,30987,-0.3079579771,0.7922279835
lrda,30988,-0.2098991275,0.7948745489
lrda,30989,-0.242393434,0.8210530281
lrda,30990,-0.1663134098,0.8119542599
lrda,30991,-1.81021893,0.5014382601
lrda,30992,-0.1146427691,0.7754458189
lrda,30993,-0.04072372615,0.7726837993
lrda,30994,-0.2440962195,0.7743936181
lrda,30995,-0.1909149885,0.7456907034
lrda,30996,-0.9249841571,0.6013984084
lrda,30997,-0.2494016886,0.827468276
lrda,30998,-0.1729952097,0.8033083677
lrda,30999,-0.255285114,0.8408427238
lrda,31000,-0.1788387001,0.7731686831
lrda,31001,-0.061280597,0.7767729163
lrda,31002,-0.1760321259,0.8072650433
lrda,31003,-0.2273789644,0.8308386803
lrda,31004,-0.1907195747,0.7496491075
lrda,31005,-0.1502125263,0.7783620358
lrda,31006,-1.556554198,0.4355947971
lrda,31007,-0.1777620912,0.7422867417
lrda,31008,-0.1640971601,0.7904487848
lrda,31009,-0.1210110784,0.7997757196
lrda,31010,-0.1142231971,0.7880207896
lrda,31011,-0.6667503715,0.4236814976
lrda,31012,-0.1750083268,0.775960803
lrda,31013,-0.1269326955,0.7721560001
lrda,31014,-0.2042177916,0.7631754875
lrda,31015,-0.1705864668,0.8106045127
lrda,31016,-0.1949570179,0.8091537952
lrda,31017,-0.263954699,0.7700170875
lrda,31018,-0.233142525,0.8285306692
lrda,31019,-0.8625064492,0.4882647097
lrda,31020,-0.2063199878,0.8102406263
lrda,31021,-0.1736748219,0.7872969508
lrda,31022,-0.2795455754,0.7813524008
lrda,31023,-0.1945630312,0.7929679155
lrda,31024,-0.1294256896,0.7891326547
lrda,31025,-0.1730370224,0.8266941309
lrda,31026,-0.183388859,0.7811541557
lrda,31027,0.6361346841,0.7467957735
lrda,31028,-0.2057925761,0.8027026057
lrda,31029,-0.1703420579,0.757029891
lrda,31030,-0.2215228677,0.8329690099
lrda,31031,-0.2372398078,0.7839564681
lrda,31032,-0.1985407174,0.8342626691
lrda,31033,-0.05454702303,0.8424236774
lrda,31034,1.989675403,0.2555629313
lrda,31035,-0.2135422528,0.8288549781
lrda,31036,-0.2734559476,0.8132909536
lrda,31037,-0.2618105412,0.7521491051
lrda,31038,-0.1807895303,0.7568768263
lrda,31039,-0.1676168442,0.7687969208
lrda,31040,-0.207664907,0.7958354354
lrda,31041,-0.1830308437,0.8123837709
lrda,31042,-0.219448179,0.7530201077
lrda,31043,-0.2689937949,0.7382246852
lrda,31044,-1.067517877,0.6000477672
lrda,31045,-0.1499751359,0.7660905123
lrda,31046,-0.3285211921,0.7238349915
lrda,31047,-0.2133099437,0.7762929201
lrda,31048,-0.09287329018,0.8403958082
lrda,31049,-0.3202636838,0.4488257766
lrda,31050,-0.2073036432,0.723695755
lrda,31051,-0.2103905976,0.7834557295
lrda,31052,-0.2426756918,0.7633399963
lrda,31053,0.3211675584,0.1806300282
lrda,31054,-0.2384664416,0.7774105072
lrda,31055,-0.2140251398,0.7374575734
lrda,31056,1.030137062,0.1168150529
lrda,31057,-0.172727406,0.7631070614
lrda,31058,-0.1762891561,0.7920966148
lrda,31059,-0.2346560359,0.805089891
lrda,31060,-0.1785738766,0.7576799393
lrda,31061,-1.082727194,0.6168527007
lrda,31062,-0.1310367584,0.8459889889
lrda,31063,-0.1528105587,0.813341558
lrda,31064,-0.6710015535,0.5724409223
lrda,31065,-0.2870135009,0.7210418582
lrda,31066,-0.1353521645,0.8194688559
lrda,31067,-0.21565485,0.8346803188
lrda,31068,-0.2655462027,0.7527358532
lrda,31069,-0.1588108242,0.8221141696
lrda,31070,-0.2115414143,0.777309835
lrda,31071,-0.9090638161,0.5636233687
lrda,31072,-0.3091121912,0.8090156317
lrda,31073,-0.4212776423,0.6714942455
lrda,31074,0.7702745795,0.4029870331
lrda,31075,-0.2020412087,0.7851819992
lrda,31076,-0.1899225414,0.7596984506
lrda,31077,-0.2455213368,0.7712611556
lrda,31078,-0.228292197,0.7163364291
lrda,31079,-0.2045644522,0.7592611909
lrda,31080,-0.3794736862,0.5814119577
lrda,31081,-0.18385306,0.802064538
lrda,31082,-0.1899115145,0.7743980289
lrda,31083,-0.1126447618,0.7692769766
lrda,31084,-0.1276114583,0.8144564033
lrda,31085,-0.3119115829,0.7902268767
lrda,31086,-0.1664158404,0.7955920696
lrda,31087,-0.2482010722,0.7896122932
lrda,31088,-0.1566155255,0.78692168
lrda,31089,-0.2171278894,0.8206272721
lrda,31090,-0.1587119401,0.8056175113
lrda,31091,-0.2785674036,0.7722140551
lrda,31092,-0.2489618361,0.8211554885
lrda,31093,-0.09412182122,0.7468193769
lrda,31094,-0.140581578,0.8111026287
lrda,31095,-0.08377178013,0.7899197936
lrda,31096,-0.3692416847,0.6726438999
lrda,31097,-0.2159816623,0.781185329
lrda,31098,-0.1397007108,0.7884729505
lrda,31099,-0.2768806815,0.8033366799
lrda,31100,-0.2283587158,0.7896334529
lrda,31101,-1.39448607,0.5837171078
lrda,31102,-0.1433090717,0.8112576604
lrda,31103,-0.1585422605,0.8581743836
lrda,31104,-0.2234792709,0.7392986417
lrda,31105,-0.1644286662,0.798401475
lrda,31106,1.196628451,0.1173832566
lrda,31107,-0.1080716476,0.7786646485
lrda,31108,0.5838740468,0.7059476376
lrda,31109,-0.1542587876,0.7950729728
lrda,31110,-0.1918631196,0.8633312583
lrda,31111,-0.121341601,0.7818588018
lrda,31112,-0.1420534849,0.696211338
lrda,31113,-0.2138388753,0.7477045059
lrda,31114,-1.0793432,0.5502685905
lrda,31115,-0.1791549623,0.7637360096
lrda,31116,-0.2135022283,0.7449424863
lrda,31117,-0.1890110373,0.7937194109
lrda,31118,-0.2039505243,0.7833129168
lrda,31119,-0.1777549684,0.793097198
lrda,31120,-0.1908647716,0.8088507652
lrda,31121,-1.155547738,0.513867259
lrda,31122,-0.219745934,0.7482588887
lrda,31123,-0.1434332132,0.8164103627
lrda,31124,-0.1030572206,0.7317630649
lrda,31125,-0.1867227107,0.7996240854
lrda,31126,-0.2050087154,0.7596470714
lrda,31127,-0.2610850334,0.7906692028
lrda,31128,-0.2319087088,0.7771474123
lrda,31129,-0.1987527609,0.7720163465
lrda,31130,-0.1723752916,0.7926499844
lrda,31131,-0.279597044,0.7797896266
lrda,31132,-1.262915254,0.6273106933
lrda,31133,-0.2183865905,0.7682083249
lrda,31134,-0.1414870322,0.7394024134
lrda,31135,-0.1848656237,0.775703907
lrda,31136,-0.1544353664,0.7744445205
lrda,31137,-0.1601600349,0.7879180908
lrda,31138,-0.1953389049,0.819252193
lrda,31139,-0.2374873161,0.8269925117
lrda,31140,-0.2327551544,0.7722586989
lrda,31141,-0.2082137167,0.8054251671
lrda,31142,-0.1752274036,0.856311202
lrda,31143,-0.112307027,0.8073294759
lrda,31144,0.4840241969,0.2611882389
lrda,31145,-0.2127414644,0.7498016357
lrda,31146,-0.1526120305,0.8242730498
lrda,31147,-0.1834697723,0.7804759145
lrda,31148,-0.2481886446,0.7686713934
lrda,31149,-1.088490725,0.5496702194
lrda,31150,-0.1982231736,0.7849847674
lrda,31151,-0.1796374917,0.7818166018
lrda,31152,-0.2654669881,0.7916269302
lrda,31153,-0.160173893,0.73645401
lrda,31154,-0.2663269043,0.793736577
lrda,31155,-0.7483113408,0.3515172899
lrda,31156,-0.1779097915,0.7902754545
lrda,31157,-0.2435964048,0.8002771735
lrda,31158,-0.2438352704,0.8342614174
lrda,31159,-0.2618911564,0.8000442386
lrda,31160,-0.1723836064,0.8249573112
lrda,31161,-0.5084654093,0.4137573242
lrda,31162,-0.0672429055,0.7882793546
lrda,31163,-0.1232069135,0.8410695791
lrda,31164,-1.339193463,0.6278889775
lrda,31165,-0.2303465605,0.7594806552
lrda,31166,-0.1757154912,0.7693517804
lrda,31167,-1.663564801,0.5072337389
lrda,31168,-0.1546016186,0.7866500616
lrda,31169,-0.2699489892,0.8242657781
lrda,31170,-0.1573676467,0.8196598291
lrda,31171,-0.2201906145,0.7579596043
lrda,31172,-1.277699351,0.4941091537
lrda,31173,-0.1350833476,0.7921953201
lrda,31174,-0.1395713389,0.8023056984
lrda,31175,0.2815710604,0.3204088509
lrda,31176,-0.1640135646,0.3659800887
lrda,31177,-0.2408840954,0.7442861795
lrda,31178,-0.2247628868,0.7684029937
lrda,31179,-0.1768839508,0.7843795419
lrda,31180,-0.267298609,0.7498553991
lrda,31181,-0.2041481435,0.7535711527
lrda,31182,-0.1988010108,0.7698081136
lrda,31183,-0.1893996894,0.7744211555
lrda,31184,-0.8962813616,0.4511826336
lrda,31185,-0.5112854242,0.6354444623
lrda,31186,-0.2255062461,0.7955584526
lrda,31187,-0.2474353611,0.7684785724
lrda,31188,-0.2246459424,0.796795845
lrda,31189,-0.6527202129,0.571901381
lrda,31190,-0.2263264358,0.7341849804
lrda,31191,-0.2017163336,0.8729028702
lrda,31192,-0.2293197513,0.8464823961
lrda,31193,-0.1683989614,0.7617493272
lrda,31194,-0.1919742227,0.7552261353
lrda,31195,-0.1645802557,0.7984759212
lrda,31196,-0.1269152761,0.7977193594
lrda,31197,-0.2274757922,0.7426086664
lrda,31198,0.2784025073,0.5240324736
lrda,31199,-0.1837583929,0.823895812
lrda,31200,-0.9115134478,0.5392753482
lrda,31201,-0.2872689664,0.7830215096
lrda,31202,-0.2648123801,0.8159041405
lrda,31203,-1.265709758,0.5668091774
lrda,31204,-0.2097647488,0.7617555261
lrda,31205,-0.1751689762,0.7587199211
lrda,31206,-0.1114230677,0.8051640987
lrda,31207,-0.1658525169,0.8369564414
lrda,31208,-0.1391944587,0.7950755954
lrda,31209,-0.2216469944,0.7550017238
lrda,31210,-0.2498991489,0.7656340599
lrda,31211,-0.1152112558,0.8037811518
lrda,31212,-0.2186879218,0.8018942475
lrda,31213,-0.09651148319,0.7947555184
lrda,31214,-0.2175363004,0.8491247296
lrda,31215,-0.230456233,0.7785770297
lrda,31216,-0.1665375531,0.7647863626
lrda,31217,-0.2995834649,0.8069288135
lrda,31218,-0.1506077051,0.8132748008
lrda,31219,-0.3126567602,0.8204004765
lrda,31220,-0.2248435915,0.7785905004
lrda,31221,-0.2165318727,0.7832109928
lrda,31222,-0.1787064821,0.771391511
lrda,31223,-0.2735506594,0.7720009685
lrda,31224,-0.2619275153,0.7537063956
lrda,31225,-0.111956358,0.7577392459
lrda,31226,-0.1364735216,0.8114024401
lrda,31227,-0.155611217,0.7850264311
lrda,31228,-0.208704263,0.7814069986
lrda,31229,-0.1539217234,0.7895262241
lrda,31230,-0.1690180749,0.7897460461
lrda,31231,-0.290525496,0.7421475053
lrda,31232,-0.1961635053,0.7180075049
lrda,31233,-0.2629315257,0.7855882645
lrda,31234,-0.2034318745,0.7567824125
lrda,31235,-0.2384002507,0.7119247317
lrda,31236,-1.355821013,0.5808213353
lrda,31237,-0.1652566344,0.776288271
lrda,31238,-0.2524187267,0.7768709064
lrda,31239,-0.2769458294,0.6951242089
lrda,31240,-0.1591068804,0.7958242297
lrda,31241,-0.2553069592,0.7499791384
lrda,31242,-0.2261781693,0.7655303478
lrda,31243,-0.1973784268,0.7706264853
lrda,31244,-0.2098215222,0.7151046991
lrda,31245,-0.2218774855,0.8210960031
lrda,31246,-0.1998700798,0.7944774032
lrda,31247,-0.25580284,0.7846838236
lrda,31248,-0.2733634114,0.8305575252
lrda,31249,-0.1384215355,0.7813203931
lrda,31250,-0.2440688312,0.7574574351
lrda,31251,-0.1937360466,0.8077462912
lrda,31252,-0.1631576121,0.7315577865
lrda,31253,-0.3017631471,0.7826939821
lrda,31254,-0.350328356,0.7853475809
lrda,31255,-0.1617306173,0.8021860719
lrda,31256,-0.1479512602,0.8206658363
lrda,31257,-0.2396403551,0.7885327935
lrda,31258,-0.2316686511,0.7963315845
lrda,31259,-0.2628792524,0.779699862
lrda,31260,-0.1857439727,0.7296277881
lrda,31261,-0.1478319168,0.7741667628
lrda,31262,-0.1564420164,0.7890693545
lrda,31263,-0.2469698489,0.7747551799
lrda,31264,-0.2077074945,0.7909681797
lrda,31265,-0.1882888377,0.8019640446
lrda,31266,-0.2153038979,0.7890201807
lrda,31267,-0.1901684105,0.78171134
lrda,31268,-0.1712688804,0.8512234092
lrda,31269,-0.1163864508,0.810639143
lrda,31270,-0.2618753314,0.7965449095
lrda,31271,-0.1504114568,0.8029423952
lrda,31272,-0.1617566645,0.7929737568
lrda,31273,-0.1391279101,0.7874668837
lrda,31274,-0.2079803646,0.7571773529
lrda,31275,-0.1953157783,0.7449332476
lrda,31276,-1.303642988,0.6503706574
lrda,31277,-0.222198844,0.7921754718
lrda,31278,-0.2390019596,0.8372325897
lrda,31279,-1.366262078,0.6378742456
lrda,31280,-0.2080363035,0.7646694183
lrda,31281,-0.2577453852,0.6975922585
lrda,31282,-0.2105108798,0.766140461
lrda,31283,-0.2178173363,0.7859005332
lrda,31284,0.5540627837,0.6520608664
lrda,31285,-0.02684274688,0.6759441495
lrda,31286,-0.3164489865,0.7831869721
lrda,31287,-0.2523830235,0.7542046309
lrda,31288,-0.2099152207,0.8473526239
lrda,31289,-0.2776490152,0.8218883276
lrda,31290,-1.27483356,0.6137545705
lrda,31291,-0.4601192772,0.6584587097
lrda,31292,-0.2560169995,0.7440487742
lrda,31293,-0.1827264726,0.8275485039
lrda,31294,-0.2839117646,0.7831138968
lrda,31295,-0.2858581245,0.7212862372
lrda,31296,-0.2597285211,0.821782589
lrda,31297,-0.2603662908,0.7666444778
lrda,31298,-0.1590204239,0.778890729
lrda,31299,-0.5325629115,0.2965157628
lrda,31300,-0.2309811413,0.8069536686
lrda,31301,-0.2121357024,0.7968005538
lrda,31302,-0.3182436228,0.7812027931
lrda,31303,-0.2583298385,0.7616488338
lrda,31304,-0.2373403609,0.8144210577
lrda,31305,-0.2001454532,0.7872639298
lrda,31306,-0.2139298022,0.7669671178
lrda,31307,-1.282588959,0.5740583539
lrda,31308,-0.1692674458,0.6953415871
lrda,31309,-0.1726697087,0.7529973984
lrda,31310,0.1623200178,0.6341164112
lrda,31311,-0.153472811,0.7805610895
lrda,31312,-0.1495890915,0.7782108784
lrda,31313,-0.1700747013,0.8155709505
lrda,31314,-0.151476413,0.8295205235
lrda,31315,-0.2170243859,0.7875420451
lrda,31316,-0.1650780886,0.8307241201
lrda,31317,-0.234049201,0.7905672789
lrda,31318,-0.1720644087,0.7412074804
lrda,31319,-0.1974153817,0.8120566607
lrda,31320,-0.220782578,0.8401500583
lrda,31321,-0.2190128863,0.8081335425
lrda,31322,-0.2333627641,0.763064146
lrda,31323,-0.1744795591,0.8082675934
lrda,31324,-0.2037575245,0.7418736815
lrda,31325,-0.2202894092,0.8258363008
lrda,31326,-0.1529260427,0.8496904969
lrda,31327,0.6085816026,0.9778937697
lrda,31328,2.509453535,0.3010182083
lrda,31329,2.36951375,0.4099428952
lrda,31330,-0.2424915433,0.767568469
lrda,31331,-0.2943054736,0.7389287949
lrda,31332,-0.1827728301,0.8170838356
lrda,31333,-0.2554124594,0.8132340908
lrda,31334,-0.1481123865,0.7344256639
lrda,31335,-0.1958129108,0.7689866424
lrda,31336,-0.166084975,0.7748913169
lrda,31337,-0.2105511129,0.7808607817
lrda,31338,-0.1293331087,0.7649859786
lrda,31339,-0.1626021564,0.8142656684
lrda,31340,-0.1759406626,0.781908989
lrda,31341,-0.1013777852,0.8574240804
lrda,31342,-0.2025754452,0.8141487241
lrda,31343,-0.1919359565,0.8090072274
lrda,31344,-0.1166607291,0.7872276902
lrda,31345,-0.2557492554,0.7819309831
lrda,31346,-0.2435480654,0.7674636841
lrda,31347,-0.148577109,0.8154644966
lrda,31348,-0.9987301826,0.6480587721
lrda,31349,-0.2390771508,0.811155498
lrda,31350,-0.1945011318,0.7817944288
lrda,31351,-0.1534250677,0.765383482
lrda,31352,-0.1055213809,0.8030336499
lrda,31353,-0.1148926988,0.76243788
lrda,31354,-0.2107382417,0.7898088098
lrda,31355,-0.2278553247,0.7550888658
lrda,31356,-0.2259701192,0.7462602258
lrda,31357,-0.2652627826,0.6876803041
lrda,31358,-0.249740243,0.806361258
lrda,31359,-0.2630723119,0.7567698359
lrda,31360,-0.2688240409,0.7980175614
lrda,31361,-0.2201930285,0.8099229932
lrda,31362,-0.1925745308,0.8327299356
lrda,31363,1.010371685,0.1264120042
lrda,31364,-0.1278294921,0.7978501916
lrda,31365,-0.2211859226,0.8020980358
lrda,31366,-0.1834209263,0.808519721
lrda,31367,-0.2366110981,0.7523014545
lrda,31368,-0.213116765,0.7573587894
lrda,31369,-0.2176424265,0.7702990174
lrda,31370,-0.1463509202,0.7783921361
lrda,31371,-0.3418759108,0.7095472217
lrda,31372,0.7752782106,0.2301142812
lrda,31373,-0.1725834161,0.7762547135
lrda,31374,0.07021325082,0.5946438313
lrda,31375,-0.2720122635,0.762019217
lrda,31376,-0.2754943371,0.7592861056
lrda,31377,-0.2925357223,0.5126973391
lrda,31378,-0.3121027052,0.7870595455
lrda,31379,-0.2414810359,0.7433623672
lrda,31380,-0.1093543917,0.8006578088
lrda,31381,-0.2648856342,0.7778404951
lrda,31382,-0.2279972136,0.763964653
lrda,31383,-0.2347188294,0.8293298483
lrda,31384,-0.09603513777,0.8250895143
lrda,31385,-0.2290403545,0.7849845886
lrda,31386,-0.1816276014,0.763913095
lrda,31387,-0.2513174713,0.7653440833
lrda,31388,-0.2428183258,0.7494760156
lrda,31389,-0.1457012594,0.8134967089
lrda,31390,-0.2519280016,0.7643791437
lrda,31391,-0.2745750844,0.762866199
lrda,31392,-0.2081177235,0.8370990157
lrda,31393,-0.0908768326,0.7244560122
lrda,31394,-0.2226251364,0.7888575792
lrda,31395,-0.1775761098,0.7826007009
lrda,31396,-0.1153026968,0.8066837788
lrda,31397,-0.2187281847,0.8432667255
lrda,31398,-1.056727648,0.6907073259
lrda,31399,-0.2097866833,0.7584221363
lrda,31400,-0.2629513144,0.8249543309
lrda,31401,-0.2217344344,0.795460403
lrda,31402,-0.8410916328,0.4881121516
lrda,31403,-0.2233622074,0.7324768901
lrda,31404,-0.1970450878,0.8063553572
lrda,31405,-0.130553171,0.8450775146
lrda,31406,-0.2502182424,0.7691172957
lrda,31407,-0.2207605243,0.7977282405
lrda,31408,-0.4174137712,0.4606717825
lrda,31409,-0.08081421256,0.7775464058
lrda,31410,-0.2321712375,0.7440471053
lrda,31411,-0.2146374583,0.7850162387
lrda,31412,-0.1863544732,0.7537490726
lrda,31413,-0.1534798443,0.8064672351
lrda,31414,-0.2385279536,0.779040575
lrda,31415,-0.2010641992,0.8068562746
lrda,31416,-0.2845570147,0.8247285485
lrda,31417,-0.1828430295,0.7897064686
lrda,31418,-0.2241410017,0.8379718065
lrda,31419,-0.09911085665,0.8257761598
lrda,31420,-0.1600275338,0.7948436737
lrda,31421,-0.2254202962,0.8107614517
lrda,31422,-0.1302512586,0.7925256491
lrda,31423,-0.1752172112,0.8316450715
lrda,31424,-0.1559033096,0.8583024144
lrda,31425,-0.2077814043,0.772251904
lrda,31426,-0.07157527655,0.7888556123
lrda,31427,-0.2786013782,0.8016375899
lrda,31428,-0.1810436249,0.7808806896
lrda,31429,-0.2077972293,0.7607737184
lrda,31430,-0.2492920756,0.7929190993
lrda,31431,-0.175399527,0.8027600646
lrda,31432,-0.2315850854,0.7581984997
lrda,31433,-0.1963700652,0.7598060369
lrda,31434,-0.1661368012,0.7744236588
lrda,31435,-0.2069377601,0.8103197813
lrda,31436,-0.1724507511,0.827696979
lrda,31437,-0.1281386018,0.7745536566
lrda,31438,-0.3297749162,0.7078214288
lrda,31439,-0.1656119674,0.8156331778
lrda,31440,-0.233653605,0.7330944538
lrda,31441,-0.09258654714,0.7860054374
lrda,31442,-0.3333212733,0.7942999601
lrda,31443,-0.2144432664,0.7599722147
lrda,31444,-0.09684707224,0.818816781
lrda,31445,-0.2741730213,0.7557116151
lrda,31446,-0.1986422241,0.8347773552
lrda,31447,-0.1670809686,0.7878944278
lrda,31448,-0.127314955,0.8313382864
lrda,31449,-0.2074249685,0.7628062963
lrda,31450,-0.1973330379,0.8286895752
lrda,31451,-0.7974677682,0.5385357738
lrda,31452,-0.333093971,0.7986966968
lrda,31453,-0.1745337248,0.8472212553
lrda,31454,-0.1479457617,0.8234964013
lrda,31455,-0.2389828563,0.7646070123
lrda,31456,-0.2694453895,0.7525321245
lrda,31457,-0.1876413226,0.7504992485
lrda,31458,-0.1979554892,0.7856455445
lrda,31459,-0.2047046125,0.8399657607
lrda,31460,-0.5094891787,0.6575580835
lrda,31461,-0.1741243601,0.7956593037
lrda,31462,-0.240247786,0.8232462406
lrda,31463,-0.2070543468,0.7734508514
lrda,31464,-0.2248308957,0.8103275895
lrda,31465,-0.3070355654,0.8067662716
lrda,31466,-0.2266655266,0.7678204179
lrda,31467,-0.5211412907,0.6404906511
lrda,31468,-0.2243921757,0.7406792045
lrda,31469,-0.1903907955,0.8003033996
lrda,31470,-0.2255721092,0.765417397
lrda,31471,-0.836248219,0.5517423749
lrda,31472,-0.2009778619,0.8381420374
lrda,31473,-0.1138143688,0.8227864504
lrda,31474,-0.1853261888,0.8152107
lrda,31475,0.6906964183,0.2410561889
lrda,31476,-0.1368735433,0.8248650432
lrda,31477,-0.269423008,0.7967387438
lrda,31478,-0.2365831435,0.807796061
lrda,31479,-0.1745523065,0.7817524076
lrda,31480,-0.1666067541,0.3810956478
lrda,31481,-0.09769275784,0.8003937006
lrda,31482,-0.1648066342,0.8289821744
lrda,31483,-0.182113409,0.7514480352
lrda,31484,-0.2526852787,0.7571645379
lrda,31485,-0.2368600368,0.733938694
lrda,31486,-0.1594012976,0.7706267238
lrda,31487,-0.1874555945,0.7749080658
lrda,31488,-0.2416645885,0.7512261868
lrda,31489,-0.2436921,0.7452796102
lrda,31490,-0.2425099015,0.7639613748
lrda,31491,-0.2012631893,0.7222938538
lrda,31492,-0.2489931881,0.7382364273
lrda,31493,-0.2533168197,0.7801531553
lrda,31494,-0.203594923,0.777371645
lrda,31495,-0.2388881147,0.7312341332
lrda,31496,-0.240598917,0.7573538423
lrda,31497,-0.2573111057,0.7907047272
lrda,31498,-0.1604524255,0.7795482278
lrda,31499,1.02138865,0.1592282355
lrda,31500,-0.1678229868,0.8524425626
lrda,31501,-0.1328876913,0.7913640738
lrda,31502,-0.1584555507,0.8444264531
lrda,31503,-0.1573675871,0.8810182214
lrda,31504,0.846111536,0.1466585398
lrda,31505,-0.1922554076,0.782933712
lrda,31506,-0.1397475302,0.7791998982
lrda,31507,-0.1208970994,0.8281588554
lrda,31508,-0.1738556325,0.7478877902
lrda,31509,-0.1533647478,0.7593749166
lrda,31510,-0.2714056373,0.7997506857
lrda,31511,-0.2735365629,0.7528820038
lrda,31512,-1.063143253,0.6158560514
lrda,31513,-0.9309213758,0.5567227602
lrda,31514,-0.1550361216,0.7736324668
lrda,31515,-0.1981996596,0.7949542403
lrda,31516,-0.2054440677,0.7592881322
lrda,31517,-0.2065000832,0.7494273782
lrda,31518,-0.1912696362,0.7990460992
lrda,31519,-0.2595199049,0.6935160756
lrda,31520,-0.2049034536,0.7801243663
lrda,31521,-0.1979596615,0.7758568525
lrda,31522,-0.1872414351,0.7757040858
lrda,31523,-0.2242401838,0.8414958715
lrda,31524,-0.1936578155,0.7755682468
lrda,31525,-0.1773689091,0.815433979
lrda,31526,-0.2008875906,0.8038911819
lrda,31527,-0.2180644572,0.7975067496
lrda,31528,-0.1406309903,0.8053061962
lrda,31529,-0.07397022098,0.8352467418
lrda,31530,-0.1930111051,0.8038896322
lrda,31531,-0.1456624269,0.7691835761
lrda,31532,-0.1674236953,0.7570288181
lrda,31533,-0.8372635245,0.5844230056
lrda,31534,-0.2497199178,0.7649809718
lrda,31535,-0.2555419505,0.8267199993
lrda,31536,-0.1404319704,0.7534201741
lrda,31537,-0.2158776522,0.7918547392
lrda,31538,-0.1821366549,0.7622480989
lrda,31539,-0.1881155968,0.8137718439
lrda,31540,-0.1692670733,0.8140745759
lrda,31541,-0.2160474062,0.8006606698
lrda,31542,-0.2342564166,0.822650373
lrda,31543,-0.101013422,0.8117460012
lrda,31544,-1.231451869,0.4713798165
lrda,31545,-0.9664485455,0.5751838088
lrda,31546,-0.1597329974,0.8557949066
lrda,31547,-0.4712124169,0.607955575
lrda,31548,-0.1056526452,0.8417369127
lrda,31549,-0.2021775842,0.7681124806
lrda,31550,-0.2080040872,0.7296463847
lrda,31551,-0.2652436495,0.8270599246
lrda,31552,-0.2131685317,0.7894229293
lrda,31553,0.3976141214,0.5651327372
lrda,31554,-0.2234920859,0.8206076026
lrda,31555,-0.1646832377,0.8015129566
lrda,31556,-1.100539446,0.5895174742
lrda,31557,-0.2068126798,0.8047100902
lrda,31558,-0.1783964336,0.8145461679
lrda,31559,-0.1920545399,0.7556684017
lrda,31560,-0.1112569198,0.7799906135
lrda,31561,-0.1595806479,0.7769806385
lrda,31562,-0.2077052295,0.8117161989
lrda,31563,-0.2123648226,0.8708636761
lrda,31564,-0.8803249598,0.589956224
lrda,31565,-0.181419149,0.7482262254
lrda,31566,-0.2244042158,0.79814291
lrda,31567,-0.2662800252,0.8164530396
lrda,31568,-0.1903208494,0.8126993179
lrda,31569,-0.150591284,0.7427847385
lrda,31570,-0.1841094345,0.7554165721
lrda,31571,-1.295143485,0.5469675064
lrda,31572,-0.1552058756,0.7521247864
lrda,31573,-0.1205870733,0.8230484724
lrda,31574,-0.2411820889,0.7651612759
lrda,31575,-0.1741557717,0.7796463966
lrda,31576,-0.1691338718,0.8106048107
lrda,31577,-0.1363500655,0.7971386313
lrda,31578,-0.2580544949,0.7301871777
lrda,31579,-0.2087263167,0.7654486299
lrda,31580,-0.1674391627,0.8315376043
lrda,31581,-0.17299667,0.8028328419
lrda,31582,-0.1758945584,0.7852534652
lrda,31583,-0.1523973346,0.8230486512
lrda,31584,-0.1948499978,0.8335976601
lrda,31585,-2.266480446,0.5783629417
lrda,31586,-1.281197429,0.5752868652
lrda,31587,-0.1426517069,0.8153511882
lrda,31588,-0.1929622889,0.7398657203
lrda,31589,-0.1506578028,0.7730648518
lrda,31590,-0.1907946169,0.7995294333
lrda,31591,-0.2546928525,0.7894915342
lrda,31592,-0.2274900675,0.8067988753
lrda,31593,-0.2901585698,0.8274164796
lrda,31594,-0.1163538769,0.8539854884
lrda,31595,-0.1181390882,0.8001800776
lrda,31596,-0.1962125301,0.733027339
lrda,31597,-0.2870872915,0.7402846813
lrda,31598,-0.1929728389,0.7702263594
lrda,31599,-0.1955857575,0.7445818186
lrda,31600,-0.2954191267,0.8114902973
lrda,31601,-0.2070245743,0.723271668
lrda,31602,-0.1505081654,0.8044697642
lrda,31603,-0.2126493156,0.811383903
lrda,31604,-1.040955901,0.623944521
lrda,31605,-2.245941401,0.5941963792
lrda,31606,-0.2187907398,0.8144820929
lrda,31607,-0.1410561353,0.7804445028
lrda,31608,-0.2204155624,0.7870625854
lrda,31609,-0.1713397354,0.7702800632
lrda,31610,-0.1921762228,0.7331644297
lrda,31611,-0.1445491612,0.8282905221
lrda,31612,-0.2748428881,0.7574430704
lrda,31613,-0.2010045648,0.7720291018
lrda,31614,-0.9464998245,0.603733182
