task,seg_id,s_mean,s_sd
sz,56107,-0.9405052662,0.5978721976
sz,56108,1.86019969,0.6500780582
sz,56109,1.908769011,0.6768010259
sz,56110,0.3420826197,0.05930700153
sz,56111,-0.6705091596,0.6525675654
sz,56112,-0.5148416758,0.7925359011
sz,56113,-0.7033663392,0.7060992718
sz,56114,-1.284238338,0.5817863345
sz,56115,-0.7230306268,0.6747705936
sz,56116,-0.8958655596,0.4833058715
sz,56117,2.077590466,0.6634392738
sz,56118,2.0475986,0.6985728741
sz,56119,-1.310043573,0.5082000494
sz,56120,-0.6169160008,0.7076418996
sz,56121,-0.7510653138,0.6899166703
sz,56122,-0.6090701222,0.7108165622
sz,56123,-0.2708902657,0.2304995954
sz,56124,-0.718172133,0.7231094837
sz,56125,-0.6684404016,0.7242202163
sz,56126,-0.6270766854,0.6765110493
sz,56127,-0.1488754451,0.2717824876
sz,56128,0.1442251205,0.1851587892
sz,56129,-0.6433939934,0.6959263086
sz,56130,-0.812148869,0.6297146082
sz,56131,1.778807998,0.1978609115
sz,56132,-0.6864980459,0.685982883
sz,56133,0.8067194819,0.3985530734
sz,56134,-0.6923405528,0.6337026358
sz,56135,-0.3604175448,0.3141804338
sz,56136,-0.6421065331,0.6825395823
sz,56137,-1.114147305,0.5304557085
sz,56138,-0.624966681,0.6747137308
sz,56139,-0.7292021513,0.6727665067
sz,56140,-0.7819372416,0.6516478062
sz,56141,1.277774334,0.6242684722
sz,56142,1.375927687,0.6448331475
sz,56143,1.376637101,0.5769332051
sz,56144,0.1118613929,0.1201153919
sz,56145,1.386909723,0.6026314497
sz,56146,1.337353468,0.6385430098
sz,56147,1.328774691,0.675513804
sz,56148,0.8019498587,0.1180810183
sz,56149,1.348729491,0.6598647833
sz,56150,0.6832253933,0.1010020375
sz,56151,-0.5548067093,0.8186306357
sz,56152,-0.6044454575,0.8257936239
sz,56153,-0.07042807341,0.4935697615
sz,56154,-0.499848783,0.7720324397
sz,56155,-0.6513522267,0.6715354919
sz,56156,-0.6549654007,0.6910412312
sz,56157,-0.7561446428,0.6380085349
sz,56158,-1.109387755,0.4782815874
sz,56159,-0.9730378389,0.5623742342
sz,56160,-0.5882825851,0.8079094291
sz,56161,-0.6296913624,0.8060159683
sz,56162,0.1865992993,0.4775917232
sz,56163,-0.1076221168,0.4894497097
sz,56164,-0.7902776003,0.68561095
sz,56165,-0.5584946275,0.8265378475
sz,56166,-0.601904273,0.7967868447
sz,56167,-0.953281641,0.5974453688
sz,56168,-0.1552026272,0.4773991704
sz,56169,-0.5244057775,0.7979519367
sz,56170,0.6732329726,0.3203868568
sz,56171,-0.5887006521,0.809972465
sz,56172,-0.5497229099,0.7560558915
sz,56173,-0.8000513315,0.6804469228
sz,56174,-0.8097031116,0.6521013975
sz,56175,-1.297813892,0.5525196195
sz,56176,-0.7077155113,0.650221467
sz,56177,-0.3192521334,0.2991162837
sz,56178,-1.018284202,0.5413274169
sz,56179,0.1247659922,0.1663196534
sz,56180,-0.6320815682,0.3909869492
sz,56181,-1.101852775,0.5380290151
sz,56182,1.407809734,0.6418871284
sz,56183,1.335965276,0.5932204127
sz,56184,1.405131578,0.6449071765
sz,56185,1.249113441,0.6453022361
sz,56186,1.475072861,0.5801415443
sz,56187,1.318751454,0.6541560292
sz,56188,-0.3167034388,0.8793128729
sz,56189,-0.3431518674,0.9152334332
sz,56190,-0.1828039885,0.9150528312
sz,56191,-0.3314168453,0.878023088
sz,56192,-0.7789939642,0.6374610662
sz,56193,-0.2943690419,0.8849769235
sz,56194,-0.2490738332,0.9415348768
sz,56195,-0.3321890831,0.8929840922
sz,56196,-0.2645715177,0.8691598773
sz,56197,-0.2599350214,0.8950769901
sz,56198,-0.2168971598,0.9263520837
sz,56199,-0.2353231907,0.864695251
sz,56200,0.8458289504,0.08016758412
sz,56201,-0.2253219783,0.8800064921
sz,56202,-1.205819607,0.532040596
sz,56203,-0.6853483319,0.6769180894
sz,56204,-0.5478398204,0.8285596371
sz,56205,-0.6660206914,0.6536461115
sz,56206,-0.6415458918,0.6635078788
sz,56207,1.286479115,0.6354349852
sz,56208,1.387898684,0.6411527395
sz,56209,1.261538386,0.6751717925
sz,56210,-0.944715023,0.6237118244
sz,56211,-0.551232934,0.7401033044
sz,56212,-0.5508735776,0.4243458509
sz,56213,-0.7064426541,0.6397966743
sz,56214,-0.6861135364,0.6507763267
sz,56215,-0.6516423821,0.6815828085
sz,56216,-0.6956965923,0.6803837419
sz,56217,-0.3742203712,0.3419064879
sz,56218,-0.7475643754,0.6389562488
sz,56219,-0.7376536131,0.6466444731
sz,56220,-0.5821713209,0.8057458997
sz,56221,-0.7636693716,0.709839046
sz,56222,-0.7213668823,0.6860249639
sz,56223,-0.5644080639,0.8103622794
sz,56224,-0.7333477139,0.6595531106
sz,56225,-0.6595351696,0.6641708016
sz,56226,-0.4870803356,0.8057735562
sz,56227,-0.7108122706,0.6477146149
sz,56228,-0.6986710429,0.6884352565
sz,56229,-0.5647542477,0.8100684285
sz,56230,-0.7366878986,0.6711272001
sz,56231,-0.4671289325,0.7852069736
sz,56232,-1.421954513,0.5766124725
sz,56233,-1.113080978,0.5268383026
sz,56234,-0.5803399086,0.7707422376
sz,56235,-0.9849665165,0.5929809213
sz,56236,-0.7136157155,0.7241936326
sz,56237,-0.9501873255,0.5436287522
sz,56238,-1.249297142,0.6051691175
sz,56239,-0.7152808905,0.695663631
sz,56240,-1.091054201,0.4981349111
sz,56241,1.897447109,0.5862402916
sz,56242,1.973102689,0.5359845161
sz,56243,1.988889575,0.5712915659
sz,56244,1.94253099,0.5487887859
sz,56245,2.420027018,0.6749227047
sz,56246,1.952203512,0.5601608753
sz,56247,2.018547535,0.5556777716
sz,56248,2.527197599,0.6783236265
sz,56249,1.971779823,0.5681086779
sz,56250,-1.173414946,0.5875250697
sz,56251,-0.6640127301,0.4365904033
sz,56252,-0.07207891345,0.2542464435
sz,56253,-0.3320406675,0.3280586302
sz,56254,-0.8498851061,0.6549876928
sz,56255,1.991494536,0.5883716941
sz,56256,-0.9490047693,0.6283955574
sz,56257,-1.154046655,0.5974920988
sz,56258,-1.292654634,0.5965198278
sz,56259,-0.8737550974,0.5450933576
sz,56260,-0.2013685107,0.2556733489
sz,56261,1.718969703,0.1828777641
sz,56262,2.005775213,0.5484231114
sz,56263,-0.756126523,0.7243395448
sz,56264,0.31909585,0.1552799493
sz,56265,1.993703365,0.5542556643
sz,56266,0.8553138971,0.3580738008
sz,56267,1.19178462,0.255236268
sz,56268,1.10986805,0.6866081953
sz,56269,1.31441164,0.2490848452
sz,56270,-1.068288088,0.5430704951
sz,56271,0.03851771355,1.124012351
sz,56272,1.957431197,0.5892937779
sz,56273,1.622832298,0.1871323735
sz,56274,-0.9231165648,0.4728915393
sz,56275,-0.2497053444,0.9613394737
sz,56276,-0.258993119,0.9745374918
sz,56277,-0.2086276114,0.897510469
sz,56278,-1.359463215,0.6048176885
sz,56279,-0.6201562881,0.3651582599
sz,56280,-1.200159788,0.5244342089
sz,56281,-0.6698306799,0.6683450341
sz,56282,-1.131859899,0.544224143
sz,56283,-0.7106471062,0.6769362092
sz,56284,-0.5731736422,0.8455418348
sz,56285,-0.4290735126,0.8223267198
sz,56286,-0.4482415318,0.8575457335
sz,56287,-0.4746421576,0.8217500448
sz,56288,-0.4683523178,0.8022121191
sz,56289,-0.5051823854,0.8222842216
sz,56290,-0.5170581341,0.8628784418
sz,56291,-0.6642400026,0.74938941
sz,56292,-1.310141921,0.6137045026
sz,56293,-0.6017745733,0.8013996482
sz,56294,-0.5737030506,0.8041420579
sz,56295,-0.525626123,0.8179824352
sz,56296,-0.4398459196,0.870372951
sz,56297,-0.4863365889,0.8747608066
sz,56298,-0.5725927353,0.8304817677
sz,56299,-0.472695291,0.8059910536
sz,56300,-1.587156773,0.5792269707
sz,56301,-0.7888684273,0.6404634714
sz,56302,-0.5256194472,0.8268646002
sz,56303,-0.5206914544,0.8182569146
sz,56304,-0.303989768,0.3160454929
sz,56305,-0.6340851784,0.8061549067
sz,56306,-0.5177842379,0.8191905618
sz,56307,-0.7270935774,0.6352837086
sz,56308,-0.4945955873,0.8573723435
sz,56309,-0.4886052012,0.7819618583
sz,56310,-0.5939616561,0.8182752728
sz,56311,-0.4587805867,0.8200131655
sz,56312,-0.4163498878,0.8312410116
sz,56313,-0.4869320989,0.8199098706
sz,56314,-0.473885715,0.8974562287
sz,56315,-0.4824107289,0.8362377882
sz,56316,-0.5485993624,0.7892327309
sz,56317,-1.336647511,0.6013339758
sz,56318,-0.5740095377,0.7936037183
sz,56319,-0.4765735865,0.8268298507
sz,56320,-0.7612161636,0.6394940019
sz,56321,-0.5894979239,0.8248690367
sz,56322,-0.756554842,0.6851850748
sz,56323,-0.5465374589,0.7660053372
sz,56324,-0.4954624176,0.8351528645
sz,56325,-0.5760899782,0.8017748594
sz,56326,-0.5496348739,0.8546148539
sz,56327,-0.4851724505,0.7417089939
sz,56328,-0.4961987138,0.7514372468
sz,56329,-0.4894384146,0.8904733658
sz,56330,-0.5328620672,0.8481705785
sz,56331,-0.4983120561,0.8399985433
sz,56332,-0.5123462081,0.8246697187
sz,56333,-0.7767850757,0.679358542
sz,56334,-0.4988418818,0.8205802441
sz,56335,-0.4111487269,0.8178329468
sz,56336,-1.191897154,0.5289130211
sz,56337,-1.638691068,0.597527504
sz,56338,-0.9466042519,0.5826767683
sz,56339,-0.4527510405,0.8862345219
sz,56340,-0.7857835293,0.6983565688
sz,56341,-0.5857931972,0.7065032721
sz,56342,-0.5037769079,0.8235997558
sz,56343,-0.5309200883,0.8081039786
sz,56344,-0.4794456959,0.8486461043
sz,56345,-0.5184938908,0.7980023623
sz,56346,-0.7582292557,0.4094048738
sz,56347,-0.5544970036,0.7879307866
sz,56348,-0.5121253133,0.8458077312
sz,56349,-0.5122647285,0.7710578442
sz,56350,-0.5849418044,0.8531197309
sz,56351,-0.750700295,0.7003279924
sz,56352,-1.020805478,0.6484539509
sz,56353,0.4417945445,0.1381725371
sz,56354,-0.503115952,0.8478875756
sz,56355,-0.591928184,0.8018758893
sz,56356,-0.9966393709,0.5841835737
sz,56357,-0.4451136589,0.854868412
sz,56358,-0.9880449772,0.5521203279
sz,56359,-0.3942320347,0.3675370812
sz,56360,-0.4266157746,0.8638144732
sz,56361,-0.967907548,0.6000774503
sz,56362,-0.6503848433,0.7081890702
sz,56363,-0.3592935801,0.6055451035
sz,56364,-0.2549597025,0.4529829919
sz,56365,-0.8925460577,0.5803524256
sz,56366,-0.9914337397,0.5919211507
sz,56367,-0.679708004,0.7053158879
sz,56368,-0.309037894,0.6692568064
sz,56369,-0.6214293838,0.6539846659
sz,56370,-0.9329584837,0.5958499908
sz,56371,-0.5488393307,0.8136122823
sz,56372,-0.6041519046,0.8153526187
sz,56373,-0.4817453623,0.7883445024
sz,56374,-0.4438487291,0.7924804091
sz,56375,-0.4971646667,0.4632747471
sz,56376,-0.5379162431,0.7658903599
sz,56377,-0.5655938983,0.8421519995
sz,56378,-0.4673179388,0.7958059907
sz,56379,-0.4853551984,0.8104282618
sz,56380,-0.3327462673,0.333692342
sz,56381,-0.9467325211,0.567999661
sz,56382,-1.602968812,0.589163661
sz,56383,-0.4907398224,0.8275083303
sz,56384,-0.555783689,0.8064569235
sz,56385,-0.5903093815,0.7923193574
sz,56386,-0.6023343205,0.7940776944
sz,56387,-0.571831882,0.7861646414
sz,56388,-0.6989426017,0.6854513288
sz,56389,0.9300633073,0.2595907748
sz,56390,-0.4736269116,0.8159250021
sz,56391,-0.5371153355,0.8390493393
sz,56392,0.6412710547,0.07928132266
sz,56393,-1.154475451,0.5078946352
sz,56394,-0.1756317616,0.2205535769
sz,56395,-0.8604222536,0.6289616823
sz,56396,-0.6301929951,0.6664046645
sz,56397,-0.5317148566,0.8754521012
sz,56398,-0.7220526338,0.743303597
sz,56399,-0.5448691249,0.8386731744
sz,56400,-0.5845703483,0.8600279093
sz,56401,1.051601171,0.08351875842
sz,56402,-0.5962002277,0.7125452161
sz,56403,-0.5500753522,0.7661504149
sz,56404,-1.003496647,0.6351899505
sz,56405,0.4352065325,0.1042565778
sz,56406,0.522413373,0.08948718011
sz,56407,-0.6529488564,0.6535894275
sz,56408,-0.497092247,0.8276970983
sz,56409,-0.5513131022,0.803275764
sz,56410,-0.4955577254,0.7926692367
sz,56411,-0.3480507731,0.6176181436
sz,56412,-0.4896792173,0.8229551911
sz,56413,-0.7519667745,0.6589800715
sz,56414,-0.01415614784,0.3068125248
sz,56415,0.3015554547,0.1277736425
sz,56416,-0.6898063421,0.6510099173
sz,56417,-0.7135350108,0.6646022797
sz,56418,-0.6740180254,0.6451024413
sz,56419,-0.8883032799,0.6141497493
sz,56420,-0.3361689448,0.6868252754
sz,56421,-1.157836795,0.5791398883
sz,56422,-0.6438086629,0.4262505174
sz,56423,-0.57371521,0.7843002081
sz,56424,-0.6705412269,0.7057467699
sz,56425,-1.550639033,0.6290585399
sz,56426,-0.3938865662,0.7819735408
sz,56427,-1.070830584,0.5475481749
sz,56428,-1.289315343,0.5865331292
sz,56429,-0.6289638281,0.7296867967
sz,56430,-0.9733191729,0.4763150811
sz,56431,-0.6591484547,0.6836701035
sz,56432,-0.802539885,0.7196611762
sz,56433,-0.4670863152,0.3285877705
sz,56434,1.515978813,0.224649027
sz,56435,1.462751865,0.2054757923
sz,56436,-0.5379648805,0.7651315331
sz,56437,-0.7971814275,0.6673577428
sz,56438,-0.1383371353,0.2718314528
sz,56439,0.1840491295,0.1531541944
sz,56440,-0.5579847097,0.8127269149
sz,56441,-0.6723743081,0.656788528
sz,56442,-0.6586555839,0.6274743676
sz,56443,-0.7345712185,0.650911212
sz,56444,-0.156373471,0.4855190217
sz,56445,-0.5109313726,0.8435292244
sz,56446,-0.8990126848,0.4777365923
sz,56447,-0.5407828093,0.8820780516
sz,56448,-0.7890160084,0.6636580825
sz,56449,-0.4455420971,0.8452238441
sz,56450,-0.6779770851,0.6581286192
sz,56451,-0.5073896646,0.8892353773
sz,56452,-1.300495744,0.5452594161
sz,56453,-0.8589807749,0.6441457868
sz,56454,-0.4880910516,0.8142294884
sz,56455,-0.766290009,0.5247996449
sz,56456,-0.952395916,0.5934140086
sz,56457,-0.4776982665,0.7643090487
sz,56458,-0.7480106354,0.6873062849
sz,56459,-0.7773660421,0.6958559752
sz,56460,-0.4941514134,0.8701357841
sz,56461,-0.8560404778,0.4106939733
sz,56462,-0.7402300239,0.6315997839
sz,56463,-0.4544912577,0.4154493511
sz,56464,-0.5004770756,0.8225571513
sz,56465,-0.6381129622,0.7340388894
sz,56466,-1.022146463,0.6349952817
sz,56467,-0.5028886199,0.8009430766
sz,56468,0.3755162358,0.1274599284
sz,56469,-0.7217929363,0.6567395926
sz,56470,-0.6231766343,0.6437148452
sz,56471,-0.604790926,0.6833622456
sz,56472,-0.6951967478,0.6903936267
sz,56473,-1.260954738,0.5695227981
sz,56474,-0.710687995,0.6727817059
sz,56475,0.2742670476,0.1843986958
sz,56476,-0.9405162334,0.4333163202
sz,56477,-0.7404702902,0.6682148576
sz,56478,-0.7100602984,0.692871809
sz,56479,-0.6542047858,0.6634632945
sz,56480,-0.2405331731,0.4287213385
sz,56481,-0.9082661867,0.4297466278
sz,56482,-1.248761058,0.6011377573
sz,56483,-0.8409404755,0.6239567995
sz,56484,-0.9768731594,0.4785452187
sz,56485,-0.6366384029,0.6639158726
sz,56486,-1.245473504,0.5885566473
sz,56487,-0.6981846094,0.6555318832
sz,56488,-1.321739674,0.5741246343
sz,56489,-0.4841654897,0.738523066
sz,56490,-0.788726151,0.6621063948
sz,56491,-0.6242378354,0.6896534562
sz,56492,-0.7525525093,0.6879556179
sz,56493,-1.055094361,0.5833166242
sz,56494,-0.8095520139,0.4814848304
sz,56495,-0.6783957481,0.6755577326
sz,56496,-0.6862944961,0.6839956641
sz,56497,-0.7163029909,0.6918013096
sz,56498,-0.6348000169,0.6917587519
sz,56499,-0.6594049931,0.6386508942
sz,56500,-1.143551469,0.550753057
sz,56501,-0.6791382432,0.741050601
sz,56502,-1.237605095,0.5878394246
sz,56503,-0.6502113342,0.6903295517
sz,56504,-0.7665324807,0.6824621558
sz,56505,-0.1155432761,0.1985165924
sz,56506,-1.16525805,0.5404014587
sz,56507,-0.4950294495,0.80789572
sz,56508,-0.603687644,0.3731358051
sz,56509,0.263258487,0.3654105067
sz,56510,-0.7857540846,0.6763140559
sz,56511,-1.148270011,0.5777720809
sz,56512,-0.05013310909,0.2699317336
sz,56513,-0.7593632936,0.669231534
sz,56514,-1.487772822,0.5667811632
sz,56515,-0.9538333416,0.5044776797
sz,56516,-1.012593269,0.5897206068
sz,56517,-1.354085565,0.5749740601
sz,56518,-0.7411707044,0.6686854959
sz,56519,-0.7569110394,0.7129176259
sz,56520,0.2217484415,0.4625647664
sz,56521,-0.6608332992,0.6627882123
sz,56522,-0.8744968176,0.6688914299
sz,56523,-0.7524420023,0.7210614085
sz,56524,-0.6997457147,0.6674033999
sz,56525,-0.536272645,0.8243860602
sz,56526,1.342613816,0.6323940158
sz,56527,1.40374577,0.6411116123
sz,56528,1.257323265,0.6917335987
sz,56529,-0.907720685,0.5147197247
sz,56530,-1.242313147,0.5346742272
sz,56531,-1.079747677,0.5130234957
sz,56532,-0.629232347,0.387529403
sz,56533,-0.1236148775,0.4831714332
sz,56534,-0.6369984746,0.6688506603
sz,56535,-0.3595902324,0.3627464771
sz,56536,-0.3373376131,0.3433831632
sz,56537,1.365585923,0.6667765379
sz,56538,1.346565843,0.6152675152
sz,56539,1.375736833,0.6603049636
sz,56540,-0.7338074446,0.6558747888
sz,56541,-0.7167242765,0.6743789911
sz,56542,-1.168811321,0.6044334173
sz,56543,-0.2397401929,0.2284031063
sz,56544,-0.7145637274,0.6967419982
sz,56545,-1.101942062,0.4802619815
sz,56546,-0.569619894,0.7533848286
sz,56547,-1.196488976,0.6193977594
sz,56548,-1.346503377,0.6173089743
sz,56549,-0.6965286136,0.6849663854
sz,56550,-0.7979498506,0.6568763852
sz,56551,-0.651493907,0.6444593668
sz,56552,-1.074152589,0.6086605191
sz,56553,-0.7660938501,0.6666869521
sz,56554,-0.4897620082,0.809447825
sz,56555,-1.006246567,0.4628595114
sz,56556,-1.07648778,0.4789494872
sz,56557,-0.6928734779,0.698012054
sz,56558,-0.9880914688,0.6213485599
sz,56559,-0.06210045516,0.46575436
sz,56560,-0.5789696574,0.8483031392
sz,56561,-0.5662809014,0.8007957339
sz,56562,-0.9517047405,0.4676816463
sz,56563,-1.583784342,0.5664006472
sz,56564,-0.5902255177,0.7884843349
sz,56565,-1.138374567,0.4843125939
sz,56566,-0.6104322672,0.3614527583
sz,56567,-1.03620553,0.5921851397
sz,56568,-1.047347426,0.4255554378
sz,56569,-0.5693718195,0.7865273356
sz,56570,-0.6038994193,0.8139407039
sz,56571,-1.161234856,0.5951433778
sz,56572,-0.9392312765,0.6186079979
sz,56573,-1.119583964,0.6143537164
sz,56574,-0.6252158284,0.4810819626
sz,56575,-0.7055243254,0.6589028239
sz,56576,-0.2185553908,0.2547213733
sz,56577,-0.9217993021,0.6485669017
sz,56578,-0.8035054803,0.6481640339
sz,56579,-0.3150222898,0.8179759979
sz,56580,-0.1390471756,0.8353706002
sz,56581,-0.3251519203,0.8416196108
sz,56582,-0.2125535905,0.8386995196
sz,56583,-0.01530329883,1.143878579
sz,56584,1.058490038,0.1092600673
sz,56585,-0.7071563601,0.6566725969
sz,56586,-0.2389008701,0.8852427602
sz,56587,-0.2786887884,0.8977819681
sz,56588,1.835384369,0.6876972914
sz,56589,1.845594168,0.6666010618
sz,56590,-0.8339629173,0.6743332744
sz,56591,-0.1857482195,0.8968829513
sz,56592,-1.384666204,0.673107028
sz,56593,-0.8779200315,0.6707928777
sz,56594,-0.2678507864,0.9355816245
sz,56595,0.1468868852,0.1639486849
sz,56596,1.881753206,0.6779863834
sz,56597,-0.2573149204,0.8530705571
sz,56598,-0.2112978697,0.9148762226
sz,56599,-0.2310722768,0.9052857757
sz,56600,-1.274534702,0.595535934
sz,56601,-0.6719197631,0.6934065819
sz,56602,-0.6707894206,0.6683411002
sz,56603,-0.6987633109,0.6736508608
sz,56604,-0.7379718423,0.6277390122
sz,56605,-0.7279602289,0.6574857235
sz,56606,-0.6913579702,0.7173208594
sz,56607,-0.7405076623,0.6542602181
sz,56608,-0.542861104,0.8364295363
sz,56609,-0.6827255487,0.6880733967
sz,56610,-0.5032775402,0.8091917634
sz,56611,-1.279337406,0.5669136047
sz,56612,-0.5254799724,0.7288009524
sz,56613,-0.7425643802,0.6673027277
sz,56614,-0.5041580796,0.8731100559
sz,56615,-0.9374845028,0.6270413995
sz,56616,-0.5459166169,0.798427701
sz,56617,-0.1238833368,0.4663650393
sz,56618,-0.9865232706,0.6388584375
sz,56619,-0.5428078175,0.8540742993
sz,56620,-0.4666199684,0.7705138326
sz,56621,-0.5396691561,0.8166902661
sz,56622,-0.6181176901,0.4577416778
sz,56623,1.29737401,0.6420779228
sz,56624,-0.8256218433,0.6307144165
sz,56625,1.409755111,0.6563939452
sz,56626,1.332758069,0.6303022504
sz,56627,1.347848177,0.6122364402
sz,56628,1.454510927,0.604206562
sz,56629,1.335900068,0.627381146
sz,56630,1.373206735,0.6807627678
sz,56631,0.04694242775,0.2017974705
sz,56632,-0.7469977736,0.6687726974
sz,56633,-0.2442080081,0.8589040637
sz,56634,-0.2238664925,0.9434596896
sz,56635,-0.2880906165,0.9431205392
sz,56636,-0.2491768003,0.885489881
sz,56637,-0.7832218409,0.6358433962
sz,56638,1.419281006,0.6473088861
sz,56639,-0.2094540596,0.9002189636
sz,56640,-0.3231632113,0.9115059376
sz,56641,-0.7013474703,0.765676856
sz,56642,-0.4738161564,0.6440325975
sz,56643,-0.326087594,0.8716016412
sz,56644,-1.512369037,0.5761252046
sz,56645,-0.9400923252,0.6566652656
sz,56646,-0.8911551237,0.6272794604
sz,56647,-0.9388270378,0.6316978931
sz,56648,0.08455102891,0.3488910198
sz,56649,-0.2544592619,0.8936961293
sz,56650,-0.3301349282,0.8751640916
sz,56651,-0.6606267691,0.4893181324
sz,56652,-1.357728601,0.5813929439
sz,56653,-0.2910738587,0.8854305148
sz,56654,0.3461115956,0.3467902541
sz,56655,0.1070243344,0.4360055923
sz,56656,1.320343375,0.6522712111
sz,56657,-0.2818363011,0.1679226458
sz,56658,-1.019902587,0.1969632506
sz,56659,-0.1043219864,0.1842692196
sz,56660,-0.4901348352,0.6866830587
sz,56661,-0.006006732583,0.1819047779
sz,56662,1.34432137,0.5798386335
sz,56663,1.328000188,0.6687631607
sz,56664,1.379385471,0.6428059936
sz,56665,1.097964644,0.06073322147
sz,56666,1.337380767,0.598942697
sz,56667,1.32511282,0.6263132095
sz,56668,1.325875044,0.6687410474
sz,56669,-0.475805819,0.3749560118
sz,56670,-0.8206187487,0.676615417
sz,56671,-0.9247162342,0.602728188
sz,56672,0.5702286959,0.0965019837
sz,56673,-0.5796889067,0.8388541341
sz,56674,-0.9321357012,0.5974026322
sz,56675,-0.6234095097,0.7410575151
sz,56676,0.2869175673,0.1860845834
sz,56677,0.3195751011,0.158612594
sz,56678,-0.8564267159,0.4215707481
sz,56679,-0.2398101687,0.3594892919
sz,56680,1.355426669,0.6191519499
sz,56681,1.369567156,0.6416167021
sz,56682,1.313932419,0.6530191302
sz,56683,1.303779125,0.6450753808
sz,56684,1.360579252,0.6730182767
sz,56685,1.345481873,0.6892562509
sz,56686,1.33030808,0.6173606515
sz,56687,1.375695229,0.6480490565
sz,56688,1.31765306,0.6354194283
sz,56689,1.425187469,0.2177259028
sz,56690,1.40442276,0.6302114129
sz,56691,1.4047364,0.6312104464
sz,56692,0.8113383651,0.03570009023
sz,56693,0.906216085,0.04470545426
sz,56694,1.106005311,0.09077232331
sz,56695,1.37013936,0.6199387908
sz,56696,1.348319173,0.6582986116
sz,56697,1.369178295,0.6508485079
sz,56698,1.475731492,0.1705446988
sz,56699,0.2306378484,0.2088123113
sz,56700,1.420410037,0.610460639
sz,56701,-0.6246458888,0.6583217382
sz,56702,-0.7818364501,0.6730097532
sz,56703,-0.642745316,0.722186923
sz,56704,0.8431126475,0.07833930105
sz,56705,0.5117051601,0.1339312643
sz,56706,-0.6378896832,0.661455214
sz,56707,0.8686826825,0.1119030416
sz,56708,-0.641426146,0.6821519732
sz,56709,0.3550922275,0.3566197753
sz,56710,-0.6653322577,0.655152142
sz,56711,-0.3584753275,0.5905267596
sz,56712,0.3069163561,0.3630030751
sz,56713,0.4180546403,0.1450574845
sz,56714,1.017341852,0.07880879939
sz,56715,1.314918041,0.0988105163
sz,56716,-0.738096118,0.6351851821
sz,56717,-0.7092137933,0.6984365582
sz,56718,-0.7064263225,0.6668293476
sz,56719,-0.7222516537,0.6366001964
sz,56720,-0.1791391373,0.4537433088
sz,56721,-0.587092936,0.7787975073
sz,56722,-0.2997868061,0.6256356239
sz,56723,-1.133421659,0.6002664566
sz,56724,-0.6823056936,0.6501541138
sz,56725,-0.8181580305,0.6379293203
sz,56726,-0.5635074973,0.706615746
sz,56727,0.2097470015,0.4969621301
sz,56728,-0.3027531207,0.5874176621
sz,56729,-0.4497456551,0.7990785837
sz,56730,-0.1189351678,0.4632081389
sz,56731,-0.6299386024,0.6911905408
sz,56732,-0.2212778926,0.6104930043
sz,56733,-0.2315386534,0.6449389458
sz,56734,-0.2668841183,0.6160150766
sz,56735,1.410391569,0.2760061324
sz,56736,-0.3087943196,0.6166726947
sz,56737,-0.72437644,0.6568931937
sz,56738,-0.7068755031,0.6832535863
sz,56739,0.1731145829,0.4377216101
sz,56740,-0.7851531506,0.7059122324
sz,56741,-0.8972636461,0.6188549995
sz,56742,1.052055836,0.2635781765
sz,56743,-0.3381557465,0.5983242393
sz,56744,-0.6978290081,0.7276087403
sz,56745,-0.4706789851,0.8414122462
sz,56746,-0.7035403252,0.6537535787
sz,56747,-0.6908231974,0.7031977773
sz,56748,-0.6232873201,0.7516605854
sz,56749,-0.7153901458,0.6973224878
sz,56750,-0.6239740849,0.7125205994
sz,56751,-0.4828007817,0.8399959803
sz,56752,-0.5070975423,0.7864115238
sz,56753,-0.4690430164,0.8079771399
sz,56754,-0.4311933517,0.9012262225
sz,56755,-0.5440490246,0.8227286339
sz,56756,-0.6080109477,0.7633702755
sz,56757,-0.4500699639,0.8259065747
sz,56758,-0.4562186599,0.7985469699
sz,56759,-0.5331376791,0.812731266
sz,56760,-0.4773561954,0.8846170902
sz,56761,-0.5368498564,0.8703871369
sz,56762,-0.3850010633,0.8245004416
sz,56763,-0.5814761519,0.7534950376
sz,56764,-0.5325523019,0.3668223023
sz,56765,-0.545958519,0.8348200321
sz,56766,-0.4212752581,0.7944644094
sz,56767,-0.5716894865,0.7786307931
sz,56768,-0.5241200924,0.837774694
sz,56769,-0.515322268,0.837430656
sz,56770,-0.563796699,0.8098591566
sz,56771,-0.4653039575,0.7894617915
sz,56772,-0.5004081726,0.9418044686
sz,56773,-0.54588449,0.8677949309
sz,56774,-0.7287150025,0.7604174614
sz,56775,-0.531560123,0.8272011876
sz,56776,-0.5543110967,0.8140982985
sz,56777,-0.8964631557,0.4885027707
sz,56778,-1.062453985,0.5534310937
sz,56779,-0.5869186521,0.7979422212
sz,56780,-0.5643910766,0.7563634515
sz,56781,-0.5135371089,0.8477313519
sz,56782,-0.9875248671,0.6052218676
sz,56783,-0.3894119263,0.861087501
sz,56784,-0.5267235041,0.8392652869
sz,56785,-0.5372914076,0.897757411
sz,56786,-0.4915915728,0.8500377536
sz,56787,-0.6013531685,0.8083847165
sz,56788,-0.7488946915,0.6803612113
sz,56789,-0.5303615928,0.7973060012
sz,56790,-0.5745580196,0.7862970829
sz,56791,-0.6637759209,0.7476534843
